DDC,Title,description
532,Making Things Float and Sink,This series uses a simple text and colourful illustrations to introduce young children to basic scientific concepts.
532,"Does It Float? (Winnie the Pooh's Thinking Spot, Vol. 5: Buoyancy)","""Eeyore discovers what floats and what sinks in the Hundred-Acre Wood""--cover [p. 4]"
532,Spring Break,"Cricket's spring break turns out to be pretty eventful, even though her broken ankle means she cannot go to Washington, D.C. with her best friend as they had planned."
532,Kate's House,"It's autumn, 1843, Kate and her family are in Oregon. The trees seem overpowering and the silence is scary. Fortunately Kate's family and best friend's family have staked a claim nearby. And there is much for the girls to explore and discover. But when Tildy's brother decides to join their mother in California, Tildy decides to go with him. Then tragedy strikes, and Kate must find the courage and love to stand by her friend."
532,Just For You!: No Boys Allowed!,Everyone knows jumping Double Dutch is only for girls. Or is it?. What if you're a boy who loves to jump?.
532,Dream Storm,"The best-selling author of ANIMORPHS and EVERWORLD presents a fresh, exciting, and gritty science-fiction series that combines a little 2001, a little Armageddon, and a whole lot of action! Be careful what you wish for. After what seemed like a lifetime of waiting, the Remnants are back on Earth---for better or worse. Yago has taken control of Mother and stranded the Remnants along with their ruthless enemies the Riders and Meanies to keep them company. Meanwhile, Jobs discovers that Earth has some 'remnants' of its own humans who don't know any world other than the new Earth. Will the survivors of the Rock help the remaining Remnants? Or does a new enemy lurk on the horizon?"
532,An Album of Fluid Motion,None
532,The Great Santa Claus Mystery (Troll Easy-to-Read Mystery),"While on a Christmas shopping trip, the Maple Street Six becomes involved in a frantic search for a sneaky Santa."
532,Trouble at Alcott School (Peanut Butter and Jelly),"Miss Kraft's class is in an uproar because not only does Elvis's mice escape, but Erin loses her gold locket."
532,Nobody's Dog,"After months of wandering a huge, ugly, stray dog is finally befriended by an unhappy misfit of a boy to the benefit of both."
532,Spots (Real Kids Readers ― Level 1),"A girl describes her spotted clothes, rug, lamp, and mug, but her twin sister prefers stripes."
532,"Josh Taylor, Mr. Average",None
532,Survival,"A group of the Remnants become stranded on earth, while Tate and Yago remain on the ship Mother--a situation about which Tate is not happy!"
532,Hi Fella,Relates the adventures of a lost puppy and how he finds a new home.
532,The Little Ant,"""When the little ant slips on a snowflake on his way home, he's sure the snowflake did it on purpose. But the snowflake blames someone else. Pretty soon, everyone is blaming someone else.""."
532,Candy is Dandy,Nancy's class visit to Zuckerman's Zonked Candy Factory turns mysterious when the secret formula for the perfect candy disappears.
532,Is It Floating?,None
532,Who Lost a Shoe?,An owl finds a shoe and asks various animals if the shoe belongs to them. None of the animals can wear it.
532,Very Best Friends (Pooh),Christopher Robin assures Pooh that they are the very best of friends.
532,Boundary-Layer Theory,"This new edition of the near-legendary textbook by Schlichting and revised by Gersten presents a comprehensive overview of boundary-layer theory and its application to all areas of fluid mechanics, with particular emphasis on the flow past bodies (e.g. aircraft aerodynamics). The new edition features an updated reference list and over 100 additional changes throughout the book, reflecting the latest advances on the subject."
532,Begin Again,"Jobs and the remaining survivors of the asteroid that struck Earth are trying to find a habitable place on the planet, which has been plunged back into the Stone Age, where they can live in peace."
532,Floating and sinking (Alphakids),A learn-to-read story about things that float.
532,Mike and the magic cookies (All-Aboard Reading),Mike's trip to the store for animal cookies results in magical changes in each member of his family.
532,Floating and Sinking,"Presents an introduction to the concepts of sinking and floating, in simple text with illustrations, explaining how density and shape impact whether an object will sink or float."
532,A Mathematical Introduction to Fluid Mechanics,"Mathematical Introduction to Fluid Mechanics presents some selected highlights of currently interesting topics in fluid mechanics in a compact form, as well as providing a concise and appealing exposition of the basic theory of fluid mechanics. The first chapter contains an elementary derivation of the equations, and the concept of vorticity is introduced. The second chapter contains a discussion of potential flow, vortex motion, and boundary layers. A construction of boundary layers using vortex sheets and random walks is presented. Chapter 3 contains an analysis of one-dimensional gas flow from a mildly modern point of view. Weak solution, Riemann problems, Glimm's scheme, and combustion waves are covered."
532,Sink or Float (Newbridge Early Science Series),Explains the principles of floating versus sinking in water.
532,The Perfect Spot,A father and his son take great care searching the woods for the perfect spot for the father to paint a picture and the boy to catch insects and frogs.
532,"Bonjour, Lonnie",An African-American Jewish boy traces his ancestry with the help of the Love Bird of Paris.
532,Planet of the Dips,"When Dr. Pimento fiddles with the wiring on Blork's new ship, his mistake sends the entire crew hurtling off to the silliest planet in the galaxy, the Planet of the Dips."
532,Six Guns And Shruikens,"When Michaelangelo finds a genie in an old copper lamp, the fearsome four are whisked back in time to the Wild West--for a showdown with three gunslingers."
532,Mystery at the Jellybean Factory (Troll Easy-to-Read Mystery),"Hoping to join their club, Jane tells the Maple Street Six she has witnessed a robbery, but because it is April Fools' Day, she is not believed."
532,Water & Floating,Uses simple observations and experiments to explore the properties of water.
532,Hydrodynamic and Hydromagnetic Stability,"The Nobel Laureate's monumental study surveys hydrodynamic and hydromagnetic stability as a branch of experimental physics. Among the subjects treated: thermal instability of a layer of fluid heated from below, the Benard problem, stability of Couette flow, and the Kelvin-Helmholtz instability."
532,Little Bear's New Friend (Maurice Sendak's Little Bear),"After Little Bear meets a bear cub living alone by a stream, he and his friends help the cub find his missing parents."
532,Mystery of the Witch&#039;s Shoes,Molly helps Maggie look for her shoes and meets Maggie's mother who is a witch.
532,Rupert Takes a Bath: A First Look at Science,A simple story about Rupert's bath demonstrates principles of fluid displacement and volume.
532,No Bath Tonight,A small boy refuses to take a bath until his grandmother shows him how to make kid tea.
532,"The Knights of the Kitchen Table / Your Mother Was a Neanderthal / Summer Reading Is Killing Me! / See You Later, Gladiator","Joe, Fred, and Sam demonstrate some of their favorite professional wrestling moves, including the ""Time Warp Trio Blind Ninja Smackdown,"" when they're transported to ancient Rome and forced to fight as gladiators in the Colosseum."
532,"Swamp : Bayou Teche, Louisiana, 1851","In 1851 in Louisiana, Paul is abandoned in the bayous by his older brothers and it is up to his lame Cajun friend Lily to find him."
532,A Glass Slipper for Rosie,"Rosie plans to surprise her grandfather on his birthday by getting her dance class to perform ""Cinderella,"" his favorite ballet."
532,Computational Fluid Dynamics,"This pioneering text provides an excellent introduction to CFD at the senior level in aerospace and mechanical engineering, and to some extent, chemical and civil engineering. It can also serve as a one-semester introductory course at the beginning graduate level, as a useful precursor to a more serious study of CFD in advanced books. It is presented in a very readable, informal, enjoyable style."
532,Theory and Problems of Fluid Dynamics,"Tough Test Questions? Missed Lectures? Not Enough Time? Fortunately for you, there's Schaum's Outlines. More than 40 million students have trusted Schaum's to help them succeed in the classroom and on exams. Schaum's is the key to faster learning and higher grades in every subject. Each Outline presents all the essential course information in an easy-to-follow, topic-by-topic format. You also get hundreds of examples, solved problems, and practice exercises to test your skills. This Schaum's Outline gives you Practice problems with full explanations that reinforce knowledge Coverage of the most up-to-date developments in your course field In-depth review of practices and applications Fully compatible with your classroom text, Schaum's highlights all the important facts you need to know. Use Schaum's to shorten your study time-and get your best test scores! Schaum's Outlines-Problem Solved."
532,Stuck on Earth,"Juvenile Fiction. Humor (Fiction.) HTML:""Literate and funny."" . ""A fun read!"". HTML: 21st Century #4 Meet Zenon Kar. She's your typical elementary school kid, except she lives on a space station in 2049! In book #4, Zenon's teacher, Mr. Peres, leads her fifth-grade class on a very special field trip off of Space Station 9. But when she gets separated from the group, Zenon finds out what it's like to be stuck on Earth! The Zenon books are written and illustrated by the award-winning husband and wife team who created P.J. Funnybunny and Alistair. From the Trade Paperback edition. ."
532,Elementary Fluid Dynamics,"The study of fluid dynamics is a central theme in modern applied mathematics. It is used to model a vast range of physical phenomena and plays a vital role in science and engineering. This textbook provides a clear introduction to both the theory and application of fluid dynamics that issuitable for all undergraduates coming to the subject for the first time. Students need only a basic knowledge of vector calculus, complex analysis, and simple methods of solving differential equations. Numerous exercises (with hints and answers) illustrate the main ideas and serve to organize thereader's understanding. The wide range of topics discussed include inviscid and viscous flows, waves in fluids, boundary layer flow, and instability in flows, along with historical information and many references to important experiments. This is a comprehensive and absorbing introduction to themathematical study of fluid behavior."
532,Mechanics of Fluids,"As innbsp;previous editions, this ninth edition of Massey's Mechanics of Fluids introduces the basic principles of fluid mechanics in a detailed and clear manner. This bestselling textbook providesnbsp;the sound physical understanding of fluid flow that is essential for an honours degree course in civil or mechanical engineering as well as courses in aeronautical and chemical engineering. Focusing on the engineering applications of fluid flow, rather than mathematical techniques, students are gradually introduced to the subject, with the text moving from the simple to the complex, and from the familiar to the unfamiliar. In an all-new chapter, the ninth edition closely examines the modern context of fluid mechanics, where climate change, new forms of energy generation, and fresh water conservation are pressing issues. SI units are used throughout and there are many worked examples. Though the book is essentially self-contained, where appropriate, references are given to more detailed or advanced accounts of particular topics providing a strong basis for further study. For lecturers, an accompanying solutions manual is available."
532,Spotlight on Cody,Nine-year-old Cody Michaels is bound for stardom in the third grade talent show just as soon as he figures out his talent.
532,Physical Fluid Dynamics (Oxford Science Publications),"To classify a book as 'experimental' rather than 'theoretical' or as 'pure' rather than 'applied' is liable to imply umeal distinctions. Nevertheless, some Classification is necessary to teIl the potential reader whether the book is for him. In this spirit, this book may be said to treat fluid dynamies as a branch of physics, rather than as a branch of applied mathematics or of engineering. I have often heard expressions of the need for such a book, and certainly I have feIt it in my own teaching. I have written it primariIy for students of physics and of physics-based applied science, aIthough I hope others may find it useful. The book differs from existing 'fundamental' books in placing much greater emphasis on what we know through laboratory experiments and their physical interpretation and less on the mathe­ matieal formalism. It differs from existing 'applied' books in that the choice of topics has been made for the insight they give into the behaviour of fluids in motion rather than for their practical importance. There are differences also from many existing books on fluid dynamics in the branches treated, reflecting to some extent shifts of interest in reeent years. In particular, geophysical and astrophysical applications have prompted important fundamental developments in topics such as conveetion, stratified flow, and the dynamics of rotating fluids. These developments have hitherto been reflected in the contents of textbooks only to a limited extent."
532,Will It Float or Sink? (Rookie Read-About Science: Physical Science),"Presents an introduction to how things float, in simple text with illustrations, describing the scientific principles at work."
532,Almost All About Waves (Dover Books on Physics),"This text considers waves the great unifying concept of physics. With minimal mathematics, it emphasizes the behavior common to phenomena such as earthquake waves, ocean waves, sound waves, and mechanical waves. Topics include velocity, vector and complex representation, energy and momentum, coupled modes, polarization, diffraction, and radiation. 1974 edition."
532,Safe Return,"In the early nineteenth century, a Swedish orphan worries that she will again lose someone she loves when her aunt sails to Stockholm during the stormiest season."
532,"Crunchy, Munchy Cookies","Designed for classroom use. Rhythm, rhyme, repetition and pictures help children to anticipate the next word as you read. A teaching guide is included to provide additonal related activities."
532,Introduction to Mathematical Fluid Dynamics,"An introduction to the behavior of liquids and gases, this volume provides excellent coverage of kinematics, momentum principle, Newtonian fluid, rotating fluids, compressibility, and more. It is geared toward advanced undergraduate and graduate students of mathematics and general science, and it requires a background in calculus and vector analysis. 1971 edition."
532,"Merry Christmas, What's Your Name? (School Friends)","When a little girl changes her name to one she likes better, she starts a trend among her classmates that leads to complete confusion."
532,The Ski Slope Mystery,"A weekend ski trip turns crazy for Nancy, Bess, and George when someone on the mountain starts to play dirty tricks on the skiers."
532,Computer Simulation of Liquids,This work provides a practical guide to molecular dynamics and Monte Carlo simulation techniques used in the modelling of simple and complex liquids.
532,Amy's Promise,Amy finds herself caring for her brothers and her father after the death of her mother.
532,Simple Science Experiments With Water,Presents experiments demonstrating the buoyancy of water.
532,A First Course in Turbulence,"This is the first book specifically designed to offer the student a smooth transitionary course between elementary fluid dynamics (which gives only last-minute attention to turbulence) and the professional literature on turbulent flow, where an advanced viewpoint is assumed. The subject of turbulence, the most forbidding in fluid dynamics, has usually proved treacherous to the beginner, caught in the whirls and eddies of its nonlinearities and statistical imponderables. This is the first book specifically designed to offer the student a smooth transitionary course between elementary fluid dynamics (which gives only last-minute attention to turbulence) and the professional literature on turbulent flow, where an advanced viewpoint is assumed. Moreover, the text has been developed for students, engineers, and scientists with different technical backgrounds and interests. Almost all flows, natural and man-made, are turbulent. Thus the subject is the concern of geophysical and environmental scientists (in dealing with atmospheric jet streams, ocean currents, and the flow of rivers, for example), of astrophysicists (in studying the photospheres of the sun and stars or mapping gaseous nebulae), and of engineers (in calculating pipe flows, jets, or wakes). Many such examples are discussed in the book. The approach taken avoids the difficulties of advanced mathematical development on the one side and the morass of experimental detail and empirical data on the other. As a result of following its midstream course, the text gives the student a physical understanding of the subject and deepens his intuitive insight into those problems that cannot now be rigorously solved. In particular, dimensional analysis is used extensively in dealing with those problems whose exact solution is mathematically elusive. Dimensional reasoning, scale arguments, and similarity rules are introduced at the beginning and are applied throughout. A discussion of Reynolds stress and the kinetic theory of gases provides the contrast needed to put mixing-length theory into proper perspective: the authors present a thorough comparison between the mixing-length models and dimensional analysis of shear flows. This is followed by an extensive treatment of vorticity dynamics, including vortex stretching and vorticity budgets. Two chapters are devoted to boundary-free shear flows and well-bounded turbulent shear flows. The examples presented include wakes, jets, shear layers, thermal plumes, atmospheric boundary layers, pipe and channel flow, and boundary layers in pressure gradients. The spatial structure of turbulent flow has been the subject of analysis in the book up to this point, at which a compact but thorough introduction to statistical methods is given. This prepares the reader to understand the stochastic and spectral structure of turbulence. The remainder of the book consists of applications of the statistical approach to the study of turbulent transport (including diffusion and mixing) and turbulent spectra."
532,My Pet Monster Goes To School (A Golden Look-Look Book),Matt and his pet monster perform at the school talent show.
532,Elementary Fluid Mechanics,"ELEMENTARY FLUID MECHANICS BY JOHN K. VENNARD Assistant Professor of Fluid Mechanics New York University. PREFACE: Fluid mechanics is the study under all possible conditions of rest and motion. Its approaches analytical, rational, and mathematical rather than empirical it concerns itself with those basic principles which lead to the solution of numerous diversified problems, and it seeks results which are widely applicable to similar fluid situations and not limited to isolated special cases. Fluid mechanics recognizes no arbitrary boundaries between fields of engineering knowledge but attempts to solve all fluid problems, irrespective of their occurrence or of the characteristics of the fluids involved. This textbook is intended primarily for the beginner who knows the principles of mathematics and mechanics but has had no previous experience with fluid phenomena. The abilities of the average beginner and the tremendous scope of fluid mechanics appear to be in conflict, and the former obviously determine limits beyond which it is not feasible to go these practical limits represent the boundaries of the subject which I have chosen to call elementary fluid mechanics. The apparent conflict between scope of subject and beginner f s ability is only along mathematical lines, however, and the physical ideas of fluid mechanics are well within the reach of the beginner in the field. Holding to the belief that physical concepts are the sine qua non of mechanics, I have sacrificed mathematical rigor and detail in developing physical pictures and in many cases have stated general laws only without numerous exceptions and limitations in order to convey basic ideas such oversimplification is necessary in introducing a new subject to the beginner. Like other courses in mechanics, fluid mechanics must include disciplinary features as well as factual information the beginner must follow theoretical developments, develop imagination in visualizing physical phenomena, and be forced to think his way through problems of theory and application. The text attempts to attain these objectives in the following ways omission of subsidiary conclusions is designed to encourage the student to come to some conclusions by himself application of bare principles to specific problems should develop ingenuity illustrative problems are included to assist in overcoming numerical difficulties and many numerical problems for the student to solve are intended not only to develop ingenuity but to show practical applications as well. Presentation of the subject begins with a discussion of fundamentals, physical properties and fluid statics. Frictionless flow is then discussed to bring out the applications of the principles of conservation of mass and energy, and of impulse-momentum law, to fluid motion. The principles of similarity and dimensional analysis are next taken up so that these principles may be used as tools in later developments. Frictional processes are discussed in a semi-quantitative fashion, and the text proceeds to pipe and open-channel flow. A chapter is devoted to the principles and apparatus for fluid measurements, and the text ends with an elementary treatment of flow about immersed objects."
532,Fundamentals of Hydro- and Aeromechanics,"Prandtl's pioneering experiments laid the basis for the use of theoretical hydromechanics and hydrodynamics in practical engineering problems. This volume presents Tietjens' famous expansion of Prandtl's lectures: statics and kinematics of liquids and gases, dynamics of non-viscous liquids. Proofs use vector analysis."
532,Captain Kidd's Crew Experiments with Sinking and Floating,Introduces the concepts of floating and sinking by following a fictional captain on the high seas who wonders why his boat floats and his treasure sinks.
532,The Case of the Missing Canary,"When Popcorn, the canary, disappears from his cage, Patty and her friends try to find him. Could White Toe, the cat, with a yellow feather in her mouth, have eaten him?"
532,Roz and Ozzie,"Although eight-year-old Roz usually feels annoyed by the pestering attentions of her uncle Ozzie, who is two years younger than she is, she finds that there are times when she is glad to have him around."
532,Floating,"This first Red level focuses on pre-reading age, with a series of captions rather than discursive text. Based on controlled syntax rather than simple word repetition, the language is natural and not contrived."
532,Taming The Tornado Tube: 50 Weird and Wacky Things To Do with a Tornado Tube,Explanation of vortex action in nature and instructions for performing experiments and activities with soda bottles and the Tornado Tube connector.
532,More & More & More Tales to Give You Goosebumps (Tales to Give You Goosebumps #6),Ten spooky stories set in the Christmas/Winter season are included.
532,The Big Win (Spongebob Squarepants Ready-to-Read),Juvenile Fiction. Juvenile Literature. Humor (Fiction.) HTML:SpongeBob SquarePants and his friends can't wait to compete in the Bikini Bottom Relay Race! But Squidward gets so caught up in winning the golden prize that he starts ruining the fun for everyone. Can the team show Squidward that winning isn't everything? .
532,Atmospheric and Oceanic Fluid Dynamics: Fundamentals and Large-scale Circulation,"The atmosphere and ocean are two of the most important components of the climate system, and fluid dynamics is central to our understanding of both. This book provides a unified and comprehensive treatment of the field that blends classical results with modern interpretations. It takes the reader seamlessly from the basics to the frontiers of knowledge, from the equations of motion to modern theories of the general circulation of the atmosphere and ocean. These concepts are illustrated throughout the book with observations and numerical examples. As well as updating existing chapters, this full-color second edition includes new chapters on tropical dynamics, El Niño, the stratosphere and gravity waves. Supplementary resources are provided online, including figures from the book and problem sets, making this new edition an ideal resource for students in the atmospheric, oceanic and climate sciences, as well as in applied mathematics and engineering."
532,Let's Go (Read-A-Picture Books),"In rhyming text and rebuses, a boy describes how, in his imagination, different types of transportation can take him to many marvelous places."
532,"Cause, Experiment, and Science",None
532,Dragons Don&#039;t Read Books,"Jeff believes dragons are eating the library books, but nobody thinks that can happen. Someone is stealing the books, can Tilly and Jeff catch the thief?"
532,Why Does This Float? (Little Books of Answers: Level D),"Includes picture glossary, critical thinking activities and simple text accompanied by bright colorful photos. Free four-page teacher guide accompanies the title and provides teacher/parent with suggested activities and helpful tips for learning before, during, and after reading the book."
532,The Imp That Ate My Homework,"Jim teams up with his grandfather, who is known as the meanest man in Chinatown, to defeat a powerful demon."
532,Floating and Sinking (Science All Around Me),Describes why things float or sink and presents simple experiments to demonstrate the scientific principles involved.
532,Turbulence: The Legacy of A. N. Kolmogorov,"This textbook presents a modern account of turbulence, one of the greatest challenges in physics. The state-of-the-art is put into historical perspective five centuries after the first studies of Leonardo and half a century after the first attempt by A. N. Kolmogorov to predict the properties of flow at very high Reynolds numbers. Such 'fully developed turbulence' is ubiquitous in both cosmical and natural environments, in engineering applications and in everyday life. The intended readership for the book ranges from first-year graduate students in mathematics, physics, astrophysics, geosciences and engineering, to professional scientists and engineers. Elementary presentations of dynamical systems ideas, of probabilistic methods (including the theory of large deviations) and of fractal geometry make this a self-contained textbook."
532,Fluid Dynamics for Physicists,"It is over three hundred and fifty years since Torricelli discovered the law obeyed by fountains, yet fluid dynamics remains an active and important branch of physics. This book provides an accessible and comprehensive account of the subject, emphasising throughout the fundamental physical principles, and stressing the connections with other branches of physics. Beginning with a gentle introduction, the book goes on to cover Bernouilli's theorem, compressible flow, potential flow, surface waves, viscosity, vorticity dynamics, thermal convection and instabilities, turbulence, non-Newtonian fluids and the propagation and attenuation of sound in gases. Undergraduate or graduate students in physics or engineering who are taking courses in fluid dynamics will find this book invaluable, but it will also be of great interest to anyone who wants to find out more about this fascinating subject."
532,Waves in Fluids,"A comprehensive textbook in which the author describes the science of waves in liquids and gases. Drawing on a subject of enormous extent and variety, he provides his readers with a thorough analysis of the most important and representative types of waves including sound waves, shock waves, water waves of all kinds, and the so-called internal waves (inside atmospheres and oceans) due to intensity stratification. Emphasis throughout is on the most generally useful fundamental ideas of wave science, including the principles of how waves interact with flows. This standard work on one of the great subdivisions of the dynamics of fluids, is lucidly written and will be invaluable to engineers, physicists, geophysicists, applied mathematicians or any research worker concerned with wave motions or fluid flows. It is especially suitable as a textbook for courses at the final-year undergraduate or graduate level."
532,Concepts of Physics (Part 1) [Paperback] H.C. VERMA,None
532,Tell Me How Ships Float (Whiz Kids),"Uses simple experiments and activities to explore concepts such as density, upthrust, and water displacement and to explain why objects float or sink."
532,Computational Methods for Fluid Dynamics,"The book offers an overview of the techniques used to solve problems in fluid mechanics on computers and describes in detail those most often used in practice. Included are advanced techniques in computational fluid dynamics, like direct and large-eddy simulation of turbulence, multigrid methods, parallel computing, moving grids, structured, block-structured and unstructured boundary-fitted grids, free surface flows. The book shows common roots and basic principles for many apparently different methods. The issues of numerical accuracy, estimation and reduction of numerical errors are dealt with in detail, with many examples. The book also contains a great deal of practical advice for code developers and users. The book is designed to be equally useful to beginners and experts. All computer codes can be accessed from the publisher's server ftp.springer.de on the internet."
532,Applied Hydro- and Aeromechanics,"Prandtl was one of the great theorists of aerodynamics and this work has long been considered one of the finest introductory works in the field. Topics include flow through pipes, Prandtl's own work on boundary layers, drag, airfoil theory, and entry conditions for flow in a pipe."
532,"Farm (Wide Wide World, Item No. 15046)",Identifying words accompany pictures.
532,Turbulent Flows,"This is a graduate text on turbulent flows, an important topic in fluid dynamics. It is up-to-date, comprehensive, designed for teaching, and is based on a course taught by the author at Cornell University for a number of years. The book consists of two parts followed by a number of appendices. Part I provides a general introduction to turbulent flows, how they behave, how they can be described quantitatively, and the fundamental physical processes involved. Part II is concerned with different approaches for modelling or simulating turbulent flows. The necessary mathematical techniques are presented in the appendices. This book is primarily intended as a graduate level text in turbulent flows for engineering students, but it may also be valuable to students in applied mathematics, physics, oceanography and atmospheric sciences, as well as researchers and practising engineers."
532,Disney's 102 Dalmatians,"When Cruella De Vil is released from prison, she tries to reform but soon reverts to her puppynapping ways and Oddball, an unspotted pup, must try to stop her."
532,Liquid Magic (Science Club),Experiments illustrate the characteristics of liquids and their reactions in mixtures.
532,"Never Fear, Snake My Dear!","A mouse intended to be dinner for a snake at the zoo digs a tunnel so that they can both escape to freedom, after which they share an unlikely friendship."
532,Theoretical hydrodynamics,This classic exposition of the mathematical theory of fluid motion is applicable to both hydrodynamics and aerodynamics. Based on vector methods and notation with their natural consequence in two dimensions -- the complex variable -- it offers more than 600 exercises and nearly 400 diagrams. Prerequisites include a knowledge of elementary calculus. 1968 edition.
532,The Great Getaway,Two young sisters decide that while running away can be adventurous it is much more fun to come home.
532,"The Alligator With the Lean, Mean Smile (Lucky Star)",Small Hippo and Big Rhino face a hungry alligator who engages them in a riddle-solving battle of wits.
532,The Christmas That Almost Wasn't,"Izzie and her family prepare for a very special Christmas in their coastal Nova Scotia village. It is 1941, and the war seems very close, but despite it, Izzie's relatives are coming to spend the holiday. Izzie, her little brother and their best friends have been placed in charge of decorations. When a storm threatens to spoil everything, Izzie is determined to save Christmas for everyone."
532,Janey's choice,"""Readers who love Bernice Thurman Hunter's work will not be disappointed."" (Quill & Quire)"
532,Incompressible Flow,"Retaining the format and philosophy of its successful predecessors, this revision of the best-selling and ""most teachable book on the market"" begins with basic principles followed with a patient development of the mathematics and physics leading to theories of fluids supported with examples and problem exercises."
532,Bathtub Science,"Shows how to turn your bathtub into a laboratory and perform all sorts of experiments with water, such as showing how a submarine works, finding out when water moves upward by itself, and learning how to time your bath without a watch."
532,Float and Sink (First Step Nonfiction: Forces and Motion),An introduction to the difference between floating and sinking.
532,Elementary Mechanics of Fluids,"In a discipline as new and innovative as fluid mechanics, few works remain topical long enough to achieve the status of a ""classic"" study. Dr. Hunter Rouse's Elementary Mechanics of Fluids is one of those few. Originally published in 1946, the work was one of the first volumes to successfully integrate the study of fluid motion within the larger sphere of engineering mechanics, thus emphasizing those aspects of the field which are vital to the practicing engineer. Over the course of the next two decades, in more than a dozen printings, it became a cornerstone of the studies of generations of engineering students. Now corrected by Dr. Rouse for a new Dover edition, this volume has once again become the clearest, more concise exposition of elementary fluid mechanics available. beginning with a simple and straightforward account of fluid velocity and acceleration, Dr. Rouse leads the reader through a logical and systematic development of a coherent chain of flow principles: the effect of pressure variation in accelerated flow, the effects of gravity and viscosity on fluid motions, theories of surface resistance and form resistance (including such important topics as boundary-layer theory, resistance of commercial pope, fluid pressure and drag as applied to immersed bodies, etc.), life and propulsion (including the Magnus effect, characteristics of propellers, axial-flow and radial-flow machinery), surface tension, the role of compressibility in fluid motion, and a final link to thermodynamics. Over 450 problems augment the text by stressing the practical applications of every principle encountered. Fifty-eight of these problems appear as examples, with explanations and full solutions provided. Additional questions for class discussion, and selected references, appear at the end of each chapter. This book has been designed in such a manner that no previous training in flow principles is required: nor is prior knowledge of mechanics or calculus necessary beyond what is normally taught in engineering physics and second-year college mathematics. Elementary Mechanics of Fluids is thus entirely suitable as an inexpensive textbook, or as a reference work for student and engineer alike."
532,Greenapple Street Blues,Cyril finds out that his friend Maggie's mother is going to have a baby and that her family's house is for sale.
532,The Science of Water: Projects and Experiments with Water Science and Power (Tabletop Scientist),"Presents information about the properties, behavior, and uses of water, covering such topics as its various forms, the water cycle, and salt water versus fresh water."
532,Twinkle Twinkle Little Star,An illustrated edition of the familiar nineteenth-century poem celebrating one bright little star.
532,Louise Goes Wild,"Tired of being considered predictable, Louise decides to make some changes in her life, but she finds out that her family and friends miss the ""old Louise""--and so does she."
532,The Prince,An adventure in the middle ages.
532,An Introduction to Computational Fluid Dynamics: The Finite Volume Method Approach,"This established, leading textbook, is suitable for courses in CFD. The new edition covers new techniques and methods, as well as considerable expansion of the advanced topics and applications (from one to four chapters). This book presents the fundamentals of computational fluid mechanics for the novice user. It provides a thorough yet user-friendly introduction to the governing equations and boundary conditions of viscous fluid flows, turbulence and its modelling, and the finite volume method of solving flow problems on computers."
532,The Firebird,"The Little Einsteins use teamwork to rescue the magical, musical Firebird of Russia from the evil ogre Katschai."
532,Navier-Stokes Equations,"This book aims to bridge the gap between practising mathematicians and the practitioners of turbulence theory. It presents the mathematical theory of turbulence to engineers and physicists, and the physical theory of turbulence to mathematicians. The book is the result of many years of research by the authors to analyse turbulence using Sobolev spaces and functional analysis. In this way the authors have recovered parts of the conventional theory of turbulence, deriving rigorously from the Navier-Stokes equations what had been arrived at earlier by phenomenological arguments. The mathematical technicalities are kept to a minimum within the book, enabling the language to be at a level understood by a broad audience. Each chapter is accompanied by appendices giving full details of the mathematical proofs and subtleties. This unique presentation should ensure a volume of interest to mathematicians, engineers and physicists."
532,Root-A-Toot-Toot (MacMillan Whole-Language Big Books Program),"A bear, a fox, a skunk, and a racoon find and play musical instruments in the woods but the other animals find them too loud. So they meet at the lake, play louder, and all dance in the moonlight."
532,Science Experiments with Water (Usborne Pocket Science),"This sociology study guide is one of a series written by experienced examiners and teachers to follow the demands of all GCSE syllabuses and Scottish Standard Grade. The series aims to present the important information in a clear and direct way, with the emphasis on improving study skills and exam performance. Topic-by-topic coverage is presented with many examples and diagrams, together with quick tests to check progress, and there is a bank of recent GCSE exam questions (with answers) to fine-tune exam technique."
532,Hydrodynamic Stability (Cambridge Monographs on Mechanics),"Hydrodynamic stability is of fundamental importance in fluid mechanics and is concerned with the problem of transition from laminar to turbulent flow. Drazin and Reid emphasise throughout the ideas involved, the physical mechanisms, the methods used, and the results obtained, and, wherever possible, relate the theory to both experimental and numerical results. A distinctive feature of the book is the large number of problems it contains. These problems not only provide exercises for students but also provide many additional results in a concise form. This new edition of this celebrated introduction differs principally by the inclusion of detailed solutions for those exercises, and by the addition of a Foreword by Professor J. W. Miles."
