DDC,Title,description
573,"Nature's Nether Regions: What the Sex Lives of Bugs, Birds, and Beasts Tell Us About Evolution, Biodiversity, and Ourselves","The story of evolution as you've never heard it before. What's the easiest way to tell species apart? Check their genitals. Researching private parts was long considered taboo, but scientists are now beginning to understand that the wild diversity of sex organs across species can tell us a lot about evolution. Menno Schilthuizen invites listeners to join him as he uncovers the ways the shapes and functions of genitalia have been molded by complex Darwinian struggles: penises that have lost their spines but evolved appendages to displace sperm; female orgasms that select or reject semen from males, in turn subtly modifying the females' genital shape. We learn why spiders masturbate into miniature webs, discover she dungflies that store sperm from attractive males in their bellies, and see how, when it comes to outlandish appendages and bizarre behaviors, humans are downright boring. Nature's Nether Regions joyfully demonstrates that the more we learn about the multiform private parts of animals, the more we understand our own unique place in the great diversity of life."
573,The Wadjet Eye,"After his mother dies, Damon, a young medical student living in Alexandria, Egypt, in 45 B.C., makes a perilous journey to Spain to locate his father who is serving in the Roman army led by Julius Caesar."
573,Animals (Bone Collection),Prepare to be amazed by this collection of incredible bones from some of the world's most fascinating beings. Each skeleton will show you what lies beneath the skin and teach you how these creatures live and survive.
573,The Book of the Penis,"The almighty penis ( dick, schlong, pecker, rod, tool, Johnson, etc.) has long been a major object of adoration, revulsion, ridicule, amazement, joy, pride, and even frustration. But does anyone fully understand the penis? Novelist, playwright, and journalist Maggie Paley immersed herself in the obsessive world of this most forthright of organs, looking for answers high and low. She pored over scholarly volumes, anthropology texts, and sex-shop glossies; interviewed sex workers, transsexuals, and phallus connoisseurs of all stripes; attended male strip shows and a Hindu lingam ceremony; visited web sites where men share masturbation techniques; and even searched out the current location of Napoleon's penis. And, yes, she objectively addresses the big question: ""Does size matter?"" Along the way, we encounter deliciously entertaining and highly informative chapters on penis worship, fellatio, and men who are famous for their dicks, as well as the penis in art, fashion, literature, films, and much more."
573,The Lives To Come: The Genetic Revolution And Human Possibilities,"The Lives to Come is at once a concise and accessible guide to the research that scientists are conducting in the field of genetics, a realistic survey of the likely near-term contributions of that research to the treatment of disease, and a thoughtful probing of the deep moral and social issues raised by our increasing abilities to predict the onset of hereditary disease and to make decisions about the kinds of people who will be born. A distinguished scholar of the history and philosophy of science, Philip Kitcher insightfully addresses the practical and philosophical questions posed by the explosion of new discoveries in the field of genetics. As our ability to determine whether individuals are at risk for various diseases and disabilities increases, will medical treatments keep pace? Could widespread use of genetic tests lead to new forms of discrimination in insurance, employment, and how people are viewed by society? How can genetic knowledge improve law enforcement while protecting the rights of the innocent? As prenatal testing provides new opportunities to select the types of people brought into being, how can the abuse of that power be prevented so that we avoid the evils of the eugenic past? If scientists discover a genetic basis for traits deemed socially objectionable, might abortion become a tool for avoiding the birth of ""undesirables""? To what extent do new discoveries support the idea that our destinies are written in our genes? More fundamentally, what will become of our self-image as we find out more and more about the mechanisms of our bodies and our brains?"
573,"Animal Skin & Scales (Look Once, Look Again Science Series)","Introduces, in simple text and photographs, the outside coverings of iguanas, butterflies, earthworms, snakes, fish, and turtles."
573,"From Neuron to Brain: A Cellular and Molecular Approach to the Function of the Nervous System, Fourth Edition","In the 25 years since From Neuron to Brain was first published, the authors' aim has remained constant: to describe how nerve cells go about their business of transmitting signals, how the signals are put together, and how, out of this integration, higher functions emerge. The new Fourth Edition, while maintaining this focus, has been completely reformatted and updated. - Intended for use in upper-level undergraduate, graduate, psychology and medical school Neuroscience courses, From Neuron to Brain will be of interest to anyone, with or without a specialized background in biological sciences, who is curious about the workings of the nervous system. It presents a readable and coherent account of how cellular and molecular approaches can provide insights into the workings of the brain."
573,Whose Butt?,"Presents clues, photographs, and a change to guess the buttocks of different animals."
573,Animal Touch (Animals and Their Senses),"Presents an introduction to how animals use their sense of touch, in simple text with illustrations, describing their hands and feet, how they capture food and prey, and how it helps them survive in the wild."
573,How Does It Move? (Looking at Nature),"Young readers will love learning how different plants and animals move. Sunflowers turn their heads to face sunlight, some plants close their flowers at night, and others move their heads to trap insects. Animals on the ground walk, run, hop, leap, and crawl. Animals with wings fly, flap, soar, and glide. Animals that live in water swim, dive, and leap. Young readers will become aware of the different ways in which plants and animals move, as well as learn new vocabulary about movement through questions and activities."
573,The Cambridge Encyclopedia of Human Evolution,"Introduction to human evolution with coverage ranging from genetics to demography and disease. Includes diagrams, maps, and photographs."
573,The How and Why Wonder Book of Primitive Man,"Neanderthals creep silently across the meadow--always in view of the wild horses. Then the signal: screaming and waving torches, the hunters surge forward and drive the startled animals into the ravine. How did Homo Erectus live? Why do people no longer have fur? Who was the Turkana boy? Follow the traces into prehistoric times."
573,"Swim, Hop, Crawl",A collection of different reptiles.
573,Where Do Babies Come From?,"A simple but effective lift-the-flap book that explains the facts of life to young children with easy, comprehensible text."
573,"The Last Neanderthal: The Rise, Success, and Mysterious Extinction of Our Closest Human Relatives","Scientists have long known that the popular image of the Neanderthal as a primitive, hairy, heavily browed, club-wielding brute is not supported by the fossil evidence. But to date, no such consensus has existed on the riddle of Neanderthals’ disappearance. The Last Neanderthal , written by one of the most respected authorities on the subject and supported by a dazzling wealth of material, paints the first full portrait of the most familiar and haunting of human relatives. Drawing on the latest findings and sophisticated new techniques of analysis, Ian Tattersall marshals the best available evidence to unravel the mysteries of the Neanderthals - who they were, how they lived, how they succeeded for so long. Drawing on his own research and the work of others, Tattersall takes on the most fascinating question of all - what happened to them? This revised edition is fully updated to include information on Tattersall’s recent survey of all known Neanderthal fossils, cutting-edge work with Neanderthal DNA, and new discoveries in Spain."
573,Flights of Fancy: Defying Gravity by Design and Evolution,"Have you ever dreamt you could fly? Or imagined what it would be like to glide and swoop through the sky like a bird? Do you let your mind soar to unknown, magical spaces? In Flights of Fancy, Richard Dawkins explains how nature and humans have learned to overcome the pull of gravity and take to the skies. From the mythical Icarus, to the sadly extinct but spectacular bird Argentavis magnificens, from the Wright flyer and the 747, to the Tinkerbella fairyfly and the Peregrine falcon. But it is also about flights of the mind, about escaping the everyday - through science, ideas and imagination. Fascinating and beautifully illustrated, this is a unique collaboration between one of the world's leading scientists and a talented artist."
573,The History and Geography of Human Genes,"L. Luca Cavalli-Sforza and his collaborators Paolo Menozzi and Alberto Piazza have devoted fourteen years to one of the most compelling scientific projects of our time: the reconstruction of where human populations originated and the paths by which they spread throughout the world. In this volume, the culmination of their research, the authors explain their pioneering use of genetic data, which they integrate with insights from geography, ecology, archaeology, physical anthropology, and linguistics to create the first full-scale account of human evolution as it occurred across all continents. This interdisciplinary approach enables them to address a wide range of issues that continue to incite debate: the timing of the first appearance of our species, the problem of African origins, including the significance of work recently done on mitochondrial DNA and the popular notion of an ""African Eve,"" the controversy pertaining to the peopling of the Americas, and the reason for the presence of non-Indo-European languages - Basque, Finnish, and Hungarian - in Europe. The authors reconstruct the history of our evolution by focusing on genetic divergence among human groups. Using genetic information accumulated over the last fifty years, they examined over 110 different inherited traits, such as blood types, HLA factors, proteins, and DNA markers, in over eighteen hundred, primarily aboriginal, populations. By mapping the worldwide geographic distribution of the genes, the scientists are now able to chart migrations and, in exploring genetic distance, devise a clock by which to date evolutionary history: the longer two populations are separated, the greater their genetic difference should be. This volume highlights the authors' contributions to genetic geography, particularly their technique for making geographic maps of gene frequencies and their synthetic method of detecting ancient migrations, as for example, the migration of Neolithic farmers from the Middle East toward Europe, West Asia, and North Africa. Beginning with an explanation of their major sources of data and concepts, the authors give an interdisciplinary account of human evolution at the world level. Chapters are then devoted to evolution on single continents and include analyses of genetic data and how these data relate to geographic, ecological, archaeological, anthropological, and linguistic information. Compromising a wide range of viewpoints, a vast store of new and recent information on genetics, and a generous supply of visual elements, including more than 500 geographic maps, this book is a unique source of facts and a catalyst for further debate and research."
573,"Animal Feathers and Fur (Look Once, Look Again Science Series)","Introduces, in simple text and photographs, the feathers or fur of a yellow warbler, porcupine, skunk, white-tailed deer, flying squirrel, owl, and dalmatian."
573,Children of the Ice Age: How a Global Catastrophe Allowed Humans to Evolve,"""The contending theories of human evolution hold a special fascination for those who question the origin of human nature. In this book, prominent Johns Hopkins paleobiologist Steven M. Stanley proposes a bold new theory answering the classic chicken-or-egg question of human evolution: which came first, our bipedalism or the unprecedented size of our brains?"" ""With insight and remarkable common sense, Dr. Stanley argues that the confluence of environmental factors and developmental imperatives is the key to the mysteriously swift evolution from Australopithecus to Homo two-and-a-half-million years ago. While humans' unique brain is one of the most remarkable achievements of evolution, Stanley shows that it is intimately tied to our species' slow maturation and ""postnatal helplessness,"" which requires extremely attentive parenting, particularly constant lifting and carrying of infants. This trade-off, which Stanley calls a ""great evolutionary compromise,"" indicates that no tree-dwelling species could develop large brains. But if abandoning the trees was an evolutionary requisite for large brains, what can explain why our ancestors would choose the far more dangerous grassy terrain of Africa in the first place? A catastrophic change in the global climate, which Stanley links in a novel but convincing way to the formation of the Isthmus of Panama, is the answer Stanley unfolds in this anthropological detective story.""--BOOK JACKET.Title Summary field provided by Blackwell North America, Inc. All Rights Reserved"
573,Trapped,"Brenna, one of the volunteers at the Wild at Heart animal clinic, is horrified to find a dog caught in a trap in the local nature preserve, but subsequent events prove that every story has two sides."
573,"Animal Eyes (Look Once, Look Again)","Introduces, in simple text and photographs, the eyes of crabs, fish, frogs, horseflies, starfish, cats, and geckos."
573,Human Ancestors: Readings from Scientific American,"This collection of articles spans the past two decades of research, tracing the fossil record of anatomical change and discussing the archaeological record of developments in behavior, culture, and technology."
573,The Search for Eve,"""Have scientists found the mother of us all?""--Jacket subtitle."
573,"Animal Tails (Look Once, Look Again Science Series)","Introduces, in simple text and photographs, the tails belonging to a mosquito larva, lemur, guppy, tadpole, pig, earwig, and chameleon."
573,Unraveling Piltdown:: The Science Fraud of the Century and Its Solution,"In 1913 amateur fossil hunter and archaeologist Charles Dawson found in a gravel pit the cranium and jaw of an entirely new species of humanoid, which became known as Piltdown man, which caused headlines worldwide as the missing link between man and ape. In 1952, it was exposed as a hoax. With eight pages of photos, this book is a wonderful detective story, and the first examination the convincingly fingers the perpetrator."
573,Evolving Brains,"Drawing on findings in molecular genetics and paleonthropology to trace the history of brain evolution, this text explores the forces and mechanisms that have influenced evolutionary development, including climatic change, and the energy requirements of large brains."
573,How Do I See?,A busy and interactive reference book which answers all children's questions about sight and their senses. A great book to satisy curious minds and answer all those pressing questions that just can't wait.
573,Animal Skulls: A Guide to North American Species,"This reference and guidebook offers illustrations, descriptions, and measurements for the skulls of some 275 animal species found throughout North America. The skull is the key anatomical feature used to identify an animal and understand many of its behaviors. This book describes in words and pictures the bones and regions of the skull important to identification, including illustrations of all the bones in the cranium, leading to a greater understanding of a creature's place in the natural world. With life-size drawings, this guide is a reference for wildlife professionals, trackers, and animal-lovers."
573,The Aquatic Ape,None
573,Discoveries: Human Origins (Discoveries (Abrams)),"Discusses the different theories regarding the origins of humans, both Biblical and scientific, and introduces some of the researchers who interpret the evidence."
573,Book of Bones: 10 Record-Breaking Animals,"""Ten record-breaking animal bones are introduced through a series of superlatives set up as a guessing game with clues. Readers examine animals' skeletons and guess to whom they belong; the answers are revealed in vibrant, full-color scenic habitats, with easily understood -- and humorous -- explanations. This entertaining introduction to the connection between animal bones (anatomy) and behavior is playful, relatable, and includes touch-and-feel finishes that bring the bones to life!""--Publisher's description."
573,"Animal Ears (Look Once, Look Again Science Series)","Introduces the unique ears of bats, mosquitoes, owls, frogs, grasshoppers, shrews, and rabbits."
573,How Animals See Things (Rookie Read-About Science),Briefly explains how different animals see.
573,Knowing about Noses (Rookie Read-About Science),Describes the noses of different animals and how they are used.
573,"The First Humans: Human Origins and History to 10,000 B.C.","Examines theories of evolution, the Great Apes, the origins of language, extinct species, and the global expansion that precipitated adaptation and diversity."
573,Saving Kabul Corner (The Kabul Chronicles),"Twelve-year-old Ariana, a tomboy, and her ladylike cousin Laila, recently arrived from Afghanistan, do not get along but they pull together when a rival Afghani grocery store opens, rekindling an old family feud and threatening their family's livelihood."
573,The vision of the past,None
573,Claws,Fourteen-year-old Cody trades one dangerous situation for another when he runs away from his abusive mother and takes a job caring for lions and tigers on a Texas ranch where one of the owners has supposedly gone missing.
573,"Animal Mouths (Look Once, Look Again Science Series)","Introduces, in simple text and photographs, the mouths of a puffin, child, housefly, dragonfly nymph, butterfly, chameleon, and alligator or caiman."
573,Prehistory to Egypt (Journey Through History),"An illustrated history ranging from prehistory to the time of ancient Egypt, with a fictional story involving children to depict the period."
573,Fear of Falling,"Twelve-year-old David has conflicting feelings when his father, who taught him to ride the horses he loves so much, returns to spend Thanksgiving Day with the family after being gone for a year."
573,Physical Anthropology,This introduction to physical anthropology places emphasis on three themes: that anthropology is a holistic discipline; that human beings are an integral part of nature; and our maintenance of a balance with nature can be strengthened by an understanding of our evolutionary past.
573,Fashion Frenzy,Katani goes to New York City to be in a fashion show.
573,Physical Anthropology and Archaeology,This edition emphasizes evolutionary theory and its principles by integrating biological and cultural evolution. It features a chapter on primate social behaviour and has been revised to reflect the latest findings in both archaeology and anthropology.
573,The Descent of the Child: Human Evolution From a New Perspective,"A new look at evolution from the perspective of the child, from the development of the foetus and the experience of birth, to child rearing, growth and development, and the role of parents. Originally published in 1994 and now available in paperback."
573,The Encyclopedia of Evolution: Humanity's Search for Its Origins,Richard Milner's encyclopaedia proves that few aspects of human culture and thought have been untouched by our attempts to understand and explain how life arose and evolved on this planet.
573,"Animal Noses (Look Once, Look Again Science Series)","Describes the ways in which certain animals, such as snakes, dogs, weevils, moths, elephants, and owls, use their noses to pick up scents and breathe."
573,The Five Senses (It's Science),"Examines the five senses possessed by humans, how they are used, and how they compare to those of animals."
573,"Animals in Motion: How Animals Swim, Jump, Slither and Glide",Describes the great variety of ways animals have for locomotion.
560,The Field Guide to Prehistoric Life,"This book is a comprehensive guide to a wide range of fossils that have been found all over the world. It is the first to use graphic field-guide techniques to illustrate and describe all the major forms of prehistoric life, and to portray the habitat, known distribution and life style of each fossilised plant or creature. large, labelled pictures of the organisms as they probably appeared when alive, reconstructed skeletons, family trees and other diagrams help readers to discover important information at a glance. Additional chapters include full details of the best way to find and interpret fossil remains, as well as information on important museum exhibitions and collections held throughout the world, and biographical notes on famous fossil hunters. Both popular and scientific terms are used throughout."
560,Mister Bones: Dinosaur Hunter (Ready-to-Read Level 1),A biography of Barnum Brown also known as Mr. Bones.
560,Pocket Guide to Familiar Fossils of North America,None
560,The Meaning of Fossils: Episodes in the History of Palaeontology,"""It is not often that a work can literally rewrite a person's view of a subject. And this is exactly what Rudwick's book should do for many paleontologists' view of the history of their own field.""--Stephen J. Gould, Paleobotany and Palynology ""Rudwick has not merely written the first book-length history of palaeontology in the English language; he has written a very intelligent one. . . . His accounts of sources are rounded and organic: he treats the structure of arguments as Cuvier handled fossil bones.""--Roy S. Porter, History of Science"
560,What Fossils Tell Us (World of Science: Come Learn with Me),"Explains what fossils are and how they form, and looks at what fossils reveal about life on Earth and how it has changed since prehistoric times."
561,"Energy Grade 2: Rigby Sails Fluent, Leveled Reader",SAIL GOL N/F ENERGY IS
561,What's Inside Miss Molly's Locket?,The members of Miss Molly's class try very hard to guess the mysterious contents of their teacher's locket.
561,Solidarität ist die Zärtlichkeit der Völker. Die Lebensgeschichte des Che Guevara. ( Ab 14 J.).,None
561,The fossil hunters : in search of ancient plants,None
561,Plants and the K-T Boundary (Cambridge Paleobiology Series),"In this text, two of the world's leading experts in palynology and paleobotany provide a comprehensive account of the fate of land plants during the 'great extinction' about 65 million years ago. They describe how the time boundary between the Cretaceous and Paleogene Periods (the K-T boundary) is recognised in the geological record, and how fossil plants can be used to understand global events of that time. There are case studies from over 100 localities around the world, including North America, China, Russia and New Zealand. The book concludes with an evaluation of possible causes of the K-T boundary event and its effects on floras of the past and present. This book is written for researchers and students in paleontology, botany, geology and Earth history, and everyone who has been following the course of the extinction debate and the K-T boundary paradigm shift."
561,Søsyg i München,"Von einer ma?rchenhaften Insel im Norden kommt ein junger Mann, um in Mu?nchen Malerei zu studieren. Er kennt weder Lokale noch Bier, aber er wei� genau, was er werden mo?chte: Ku?nstler.Fast krank vor Schu?chternheit muss sich der Student, ohne ein Wort Deutsch zu ko?nnen, durchschlagen. Auch an der Kunstakademie bleibt er zuna?chst ein Außenseiter, denn mit den neuen Wilden kann er wenig anfangen. Und auch die Welt draußen ist viel ka?lter, als es auf Island je werden kann. Der Kalte Krieg ist auf seinem Ho?hepunkt, und so wacht er jeden Morgen mit der Sorge auf, dass der dritte Weltkrieg bereits begonnen hat. Und dann stellt sich auch noch heraus, dass er eine u?beraus seltsame Gabe hat, die ihn nicht gerade appetitlich macht. Helgasons Held ist so wie sein Autor: schra?g, voller Witz und wunderbar unangepasst."
562,Invertebrate Paleontology,None
562,In het diepste van de ziel is niets te zien provocatieve psychologie,None
562,TRE-stressinpurkuliikkeet : stressin ja traumojen helpottamiseen,None
562,Contributions to the Ordovician paleontology of Kentucky and nearby states,None
573,People of the Lake: Mankind & Its Beginnings,"Discusses recent human fossil discoveries at Lake Turkana in Kenya and explains what has been learned about the evolution, anatomy, and social behavior of prehistoric man from these remains."
573,Zero's Slider,"While trying to ask Uncle Pete to coach for the Peach Street Mudders, Zero discovers that he can throw a slider when there's a big bandage on his injured thumb."
573,Skulls (Bone Collection),Illustrates a variety of vertebrate skulls and provides facts about each animal.
573,The Big Game of Everything,"Jock and his eccentric family spend the summer working at Grampus's golf complex, where they end up learning the rules of ""The Big Game of Everything."""
573,El hombre primitivo,"Captioned illustrations, diagrams, and brief text describe the evolution of early man, stone age tools, Neanderthal Man, cave painting, first farmers, and early primates."
573,Human Antiquity: An Introduction to Physical Anthropology and Archaeology,Provides an integrated introduction to physical anthropology and archaeology.
573,Race and Human Evolution: A Fatal Attraction,"Race and Human Evolution is a far-ranging account by leading researchers in the field that describes the latest scientific evidence and the conflicting theories about human evolution. Milford Wolpoff and Rachel Caspari describe the ""Eve"" or ""Out-of-Africa"" theory, which holds that all living people are the descendants of a single common ancestor (""Eve"") who began a new species of humanity in Africa some 200,000 years ago and whose progeny spread throughout the world, giving rise to the different human races. The authors show that the evidence of the fossil record and genetic data support ""Multiregionalism,"" which posits that for some two million years human populations have been entwined in a network of widespread peoples who evolved together because they met and interbred, giving the races today many ancestors, not a single common one. Race and Human Evolution shows how the debate over the ""Eve"" theory reflects a long history of theories about human origins and race that has been fraught with social and political implications. The debate now raging cannot free itself of this background. Certain to be controversial but also to illuminate an argument that has persisted for centuries and which persists in some of today's most inflammatory social and political issues, Race and Human Evolution provides an authoritative account of the science and the scientists behind the controversy over the origin of humanity and its racial differences."
573,Le paradigme perdu,None
573,Ghost Town,"When the Beacon Street girls go on vacation to a ranch in Montana, a snowstorm strands Maeve, Avery, and Charlotte in a ghost town, while Katani and Isabel spend time back at the ranch with country music stars Nik and Sam."
573,Understanding Physical Anthropology and Archeology,"This mainstream, four-color physical anthropology and archaeology text is the best-selling text in the market. It presents a balanced and thorough introduction to the field of physical anthropology and archaeology using helpful tables, charts, photo essays, multimedia, and an engaging writing style to bring the study of physical anthropology and archaeology to life for today's student."
573,Neversink,"When owls threaten the puffins' way of life on the small island of Neversink along the Arctic Circle, Lockley J. Puffin, helped by a hummingbird and a walrus, set out to save it."
573,"The Spaghetti Party (Bank Street Ready-to-Read, Level 2, Grades 1-3)","Annie tells her friends to ""come as you are""--and they do!"
573,The Hominid Gang: Behind the Scenes in the Search for Human Origins,Follows scientists in the field and chronicles debates behind the scenes in the study of human fossils.
573,The Copper Elephant,"In a world where children under twelve are used as slave labor in subterranean lime mines, eleven-year-old Whensday Bluehouse struggles to survive the continuous poison rains and evade the ruthless Syndicate Soldiers."
573,The Book of Man: The Human Genome Project and the Quest to Discover Our Genetic Heritage,"Our destinies lie in our DNA. Compressed, at the moment of our conception, into tiny, gossamer bundles, this ""most golden of molecules"" defines each of us uniquely, for along its delicate, twisting strands, the alphabet of life is etched in chemicals that will determine whether we will be short or tall; healthy or sickly; intelligent or slow; blond and blue-eyed or dark, with smoldering brown eyes. Unravelling the complex machinery involved in this process has been one of modern science's most exciting achievements, a story of inspiration and dedication (and occasional lost opportunities) that began in the nineteenth century with Mendel's discovery of the laws of inheritance. It has progressed today to the creation of biology's most ambitious undertaking: the Human Genome Project sometimes known as The Book of Man. This mighty enterprise, biology's equivalent of the Apollo lunar-landing program, is audacious in scope. It aims to uncover all the 100,000 genes that control human development and to detail the DNA alphabet of each. This knowledge is already revolutionizing our fundamental self-awareness. The entire molecular process of cancer causation is now being laid out before us, while the genes responsible for inherited illnesses, immune disorders (like rheumatoid arthritis and diabetes), psychiatric disorders, and other ailments are being exposed. And that is not all. We are learning much about our own history as a brash new species that poured out of Africa to conquer the world 100,000 years ago. Forensic science, the high-tech hunt for criminals, is also being transformed. In the process, however, this biological progress is raising vital questions about the ethical and moral consequences of these radical genetic breakthroughs. This, then is The Book of Man, the story of mankind's greatest voyage of self-discovery, a history of the fledgling science that will soon change all of our lives."
573,The Human Blueprint: The Race to Unlock the Secrets of Our Genetic Script,"""The Human Blueprint is an exciting and readable description of one of the greatest scientific enterprises of all time, the sequencing of the human genome. Robert Shapiro authoritatively tells us both what scientists are doing and some of the likely social implications of their work. His book will be of great interest to anyone who wishes to know about the shape of things to come,"" Gerald Feinberg, Columbia University, Professor of Physics."
573,Watch Me! Hop!: 8 Amazing Moving Pictures!,Different animals move in different ways through special illustrations.
573,Always Growing: Hair (TIME FOR KIDS® Nonfiction Readers),"""If you cut it, it grows back. Grow, hair, grow!""--"
573,Biophysics of Computation: Information Processing in Single Neurons,"In this volume, Koch shows how individual nerve cells can multiply, integrate, or delay synaptic inputs, and how information is encoded in the voltage across the membrane, in the intracellular calcium concentration, or in the timing of individual spikes."
573,The Dawn of Man,Discusses the evolution of man from his ape-like ancestors who roamed the earth 20 million years ago.
573,The Sea Lion: A Story of the Sea Cliff People,"Although taunted for his small size and bad leg, Eemook proves his worth by saving his tribe from an evil and powerful spirit that comes visiting one stormy night."
573,Social Evolution,None
573,"Man, Time, and Fossils The Story of Evolution",None
573,The Bog Man and the Archaeology of People,"Describes the discovery of a two-thousand-year-old body in a Chesire peat field, discusses the scientific analysis of the body, and explains how mummies reveal information about the past."
573,Reconstructing Human Origins: A Modern Synthesis,"The definitive textbook for paleoanthropology courses. Reconstructing Human Origins is the most authoritative, comprehensive, and popular paleoanthropology textbook available. Respected anthropologists Glenn Conroy and new coauthor Herman Pontzer use clear writing and abundant, carefully chosen illustrations to illuminate key concepts and help students get the most out of the course. This definitive paleoanthropology text has been fully revised to keep pace with all of the exciting recent developments in the field."
573,"The Monkey Puzzle, Reshaping the Evolutionary Tree",None
573,"Race, Evolution, & Behavior","Testing for racial differences in behavior has been much neglected over the past sixty years. And when not subject to neglect, to strongly negative imputations among professionals and politicians alike. According to J. Philippe Rushton, substantial racial differences do exist and their pattern can only be explained adequately from an evolutionary perspective. In Race, Evolution, and Behavior he reviews international data and finds a distinct pattern. People of East Asian ancestry and people of African ancestry are at opposite ends of a continuum, with people of European ancestry intermediate, albeit with much variability within each broad grouping. Rushton's thesis is that when fully modern humans migrated out of Africa, perhaps only 100,000 years ago, the colder Eurasian climate selected for larger brains, more forward planning, greater family stability, and increased longevity with concomitant reductions in sex hormone, speed of maturation, reproductive potency, and aggressiveness. Rushton's theory emphasizes a trade-off between parenting and mating and brings into focus the concept of a coordinated life history of characteristics, evolving together, to replicate genes more effectively. The selection for large brains and parenting skills was taken furthest in east Asia. Rushton's theory explains differentiation in intelligence and predicts other, seemingly unrelated race effects, such as differences in frequency of twinning. The capacity to unify disparate phenomena is usually considered a virtue in theories. Rushton's gene-based evolutionary models explain ethnocentrism and racial group differences, and may provide a catalyst for understanding individual differences and human nature. Chapters in Race, Evolution, and Behavior include ""Character Traits""; ""Behavioral Genetics""; ""Race and Racism in History""; ""Race, Brain Size, and Intelligence""; and ""Sexual Potency, Hormones, and AIDS."" . This volume is sure to be controversial as Rushton attempts nothing less than a paradigmatic change in the way social scientists approach their work, especially those concentrated in the study of racial differences. Race, Evolution, and Behavior must be read by sociologists, anthropologists, genetic scientists, psychologists, and black studies specialists."
573,Amazing Schemes Within Your Genes (Cells and Things),"Discusses the structure and function of genes, their adaptations and mutations, and basic genetic processes, particularly as they occur in humans."
573,Dominion,"""In Dominion, Niles Eldredge, the paleontologist whose evolutionary theory of punctuated equilibria (developed with Stephen Jay Gould in the early 1970s) is today's science, reveals that the decoupling of physical and cultural evolution some ten thousand years ago offers the strongest clue to what to expect in the future. As the author makes clear, agriculture relieved us from dependence on the local ecosystem; culture, not biology, allowed us to step outside the natural world, literally to have dominion over ""the beasts of the field."" We no longer had to depend upon the vastly slower rates of biological evolution to adjust to changing climates or to take advantage of new food resources. We used our wits and actually did do something about the weather."" ""However valid the premise, our escape from nature - our dominion over it - is an illusion. Eldredge explains that though we, unlike all other species, are no longer rooted in local ecosystems, we have not escaped nature - the mega-ecosystem. Instead we have merely redefined our role within it."" ""Our revised status in nature holds the key to understanding our evolutionary future. Being global means that we can no longer look to technological fixes to address the classic question posed by Thomas Malthus in 1799: How will we survive if population grows faster than our capacity to feed ourselves? As Niles Eldredge puts it, ""Malthus was not so much wrong as ahead of his time.""""--BOOK JACKET.Title Summary field provided by Blackwell North America, Inc. All Rights Reserved"
573,Always Growing: Skin (TIME FOR KIDS® Nonfiction Readers),"""Some animals shed their skin when they grow. They grow new skin. Then they shed again!""--"
573,Essential Reproduction (Essentials),"Essential Reproduction provides an accessible account of the fundamentals of reproduction within the context of cutting-edge knowledge and examples of its application. The eighth edition of this internationally best-selling title provides a multidisciplinary approach integrating anatomy, physiology, genetics, behaviour, biochemistry, molecular biology and clinical science, to give thorough coverage of the study of mammalian reproduction. Key features: Contains discussion of the latest on conceptual, informational and applied aspects of reproduction New pedagogical features such as clinical case studies at the end of each chapter Better use of boxed material to improve separation of narrative text from ancillary information Highlighted key words for ease of reference relate to summary of key points Introduction now split into two sections Expanded content in Fetal challenges, and Society and reproduction Substantial rearrangement and updating in Making sperm, Controlling fertility, and Restoring fertility"
573,The Five Senses,"""Pull the tabs to see animals use their senses to learn about the world around them."
573,The Dawn of the Deed: The Prehistoric Origins of Sex,"""[A] deliciously written account of the evolution of sex, in all of its bizarre manifestations"" by a noted paleontologist--""Read, blush, and enjoy!"" (Jared Diamond, author of Guns, Germs, and Steel ). We all know about the birds and the bees, but what about the ancient placoderm fishes and the dinosaurs? In 2008, paleontologist John A. Long and a team of researchers announced their discovery of a 380-million-year-old placoderm fish fossil, known as ""the mother fish,"" which revealed the earliest known example of internal fertilization. As a result, placoderms are now considered to be the first species to have had intimate sexual reproduction, or sex as we know it--sort of. Inspired by this incredible find, Long began a quest to uncover the evolutionary history of copulation and insemination. In The Dawn of the Deed, he takes readers on a lively tour through the sex lives of ancient fish and the unusual mating habits of arthropods, tortoises, and even a well-endowed Argentine Duck. Long discusses these discoveries alongside what we know about reproductive biology and evolutionary theory, using the fossil record to provide a provocative account of prehistoric sex. The Dawn of the Deed also explores fascinating revelations about animal reproduction, from homosexual penguins to monogamous seahorses to the difficulties of dinosaur romance."
