DDC,Title,description
011,Die Überlebensbibliothek: Bücher für alle Lebenslagen,"Wer im Leben bestehen will, braucht Bücher. In seiner Überlebensbibliothek schreibt Rainer Moritz über Romane, die die Macht haben, seine Leser zu verändern und in allen Lebenslagen zu begleiten. Nicht selten ersetzen sie den besten Freund - oder den Therapeuten. So hilft Philip Roths Sabbaths Theater bei Fragen zu Sex im Alter weiter, während Elfriede Jelineks Die Klavierspielerin all die-jenigen lesen sollten, die beabsichtigen mit ihrer Mutter zu leben. Und wer nach Geld und Gut   strebt, der ist mit F. Scott Fitzgeralds Der große Gatsby bestens beraten.  Rainer Moritz, 1958 in Heilbronn geboren, leitet das Literaturhaus Hamburg. Er ist Literaturkritiker und Autor. Zuletzt erschienen u. a. Der fatale Glaube an das Glück. Richard Yates – sein Leben, sein Werk(2012), der Roman Mutter kommt, wir halten durch (2014) und die Studie Wer hat den schlechtesten Sex? Eine literarische Stellensuche(2015)."
011,The 100 Best Novels in Translation,"An extraordinary selection of classics ranging from the well known authors such as Proust, Dostoyevsky, Sartre, Cervantes, Nabokov, Marquez, Kundera etc, to name just a handful, to lesser known, but no less deserving, authors writing in languages from every corner of the earth. For each selection Boyd Tonkin has written a commentary on the plot and theme of the work concerned, as well as writing about the merits of the particular translation(s) into the English language. The works are   arranged in date order of publication, and are not ranked in any other way. The result is a rich tapestry of the best fiction from around the world that will surely accelerate the recent trend towards a more outward looking approach to what we read. It is both a work of reference but as importantly a book that can read from cover to cover with huge enjoyment."
015,Introduction to United States government information sources,"Whether used as a text for library and information science students, as a resource for professional librarians needing to access the information produced by or for the federal establishment, or as a guide for researchers, this acclaimed title is an essential resource and a valuable tool guiding readers through the vast and constantly changing terrain of government information in print and electronic forms. Morehead describes administrative machinery and information systems of the Government   Printing Office (GPO); introduces general checklists, indexes, and guides to government information; describes the Congress and intrinsic sources that comprise the legislative process; and details many other government publications. Morehead provides a broad overview of public access issues, giving special attention to the impact of electronic formats (notably the Internet's World Wide Web) on the dissemination of federal government information. He then describes administrative machinery and information systems"
015,A Century for the Century: Fine Printed Books from 1900 to 1999,"For A 1999 exhibition at New York's Grolier Club, Martin Hutner and Jerry Kelly selected one outstanding book from every year of the last century. This revised and expanded edition of the popular exhibition catalogue contains illustrations of each book printed in fine-line duotone and color, along with expanded captions. In two spirited and informative prefatory essays, Hutner & Kelly provide convincing defenses of their choices while treating the reader to a tour of the last century's   outstanding American and European books & book makers. An essential edition to any bibliophile's library."
015,"Local Newspapers 1750-1920: A Select Location List (Guides for Genealogists, Family and Local Historians)",None
015,"A Short-Title Catalogue of Books Printed in England, Scotland, & Ireland and of English Books Printed Abroad, 1475-1640",None
015,The Reader's Guide to Everyman's Library,None
015,East to the Shifting Sands,None
015,Introduction to United States public documents,"""The purpose of this text is to set forth an introductory account of the basic sources of information that comprise the bibliographic structure of federal government publications. Like the previous editions, the work serves as a reference source for institutions that acquire public documents, as a text for library school students, as a guide for researchers who must access the vast amount of information produced by or for the federal establishment. The emphasis remains a contemporary one;   the reader is encouraged to consult other historical or specialized studies for more detailed information.""--Preface."
015,Records Relating to Personal Participation in World War II: American Prisoners of War and Civilian Internees,"This revised reference information report by the Nat. Archives and Records Admin. covers records in the National Archives of the U.S. pertaining to both American military personnel who were captured by Axis forces and American civilians who were detained by the Axis powers during World War II. For the most part, ""civilian internees"" were included with Prisoners of War (POWs) in inquiries, diplomatic correspondence, War Dept. accounts, and even some postwar records. Their consideration was so   intermixed with that of POWs that it is not advisable to treat them separately. The reverse is true in the records of the U.S. Dept. of State, wherein information on POWs is intermixed with that on civilian internees."
015,Black Books Galore!: Guide to More Great African American Children's Books,"Kudos for Black Books Galore! Guide to Great African AmericanChildren s Books ""Offers a wonderful overview of literature with black children inits focus."" Jim Trelease, author, The Read-Aloud Handbook ""The perfect tool for parents and educators alike."" BlackEnterprise magazine ""This is a great resource that fills a tremendous need. It shouldbe on parents shelves at home as well as in every school."" Alvin F.Poussaint, M.D., Harvard Medical School Black Books Galore! the nation s leading   organizer of AfricanAmerican children s book festivals enriches the world of readingfor kids of every age. Find out what s new, acclaimed, andempowering in this up-to-the-minute guide. Black Books Galore! Guide to More Great African American Children sBooks includes the latest reviews along with other exciting newmaterials. This easy-to-use, illustrated reference guide featuresthe best-written, most positive books starring African Americans,including: * Quick and lively descriptions of over 400 titles, plus 200additional recommendations * A calendar of great books to match the holidays and seasons * Age-specific guidelines for encouraging your young readers frombabies to sixth graders * Comprehensive indexes by title, topic, author, andillustrator * Profiles and reflections of selected authors andillustrators * Listings of award winners and Reading Rainbow Books"
015,"Victorian Yellowbacks & Paperbacks, 1849-1905: George Routledge","""The Hermitage Antiquarian Book Shop is proud to announce the publication of a major new bibliographic tool in 19th Century English publishing, Victorian Yellowbacks and Paperbacks, 1849-1905: Volume One, George Routledge, by Dr. Chester W. Topp. Yellowbacks, originally published as inexpensive books to be sold in railway bookstalls, represent a major cultural window through which we can view Victorian England. Their importance was recognized by noted Victorian book scholar Michael Sadleir   as early as 1938 when he published Collecting Yellowbacks. In 1951 the entire second volume of Sadleir's famous XIX Century Fiction was based on his personal collection of Yellowbacks. Yellowbacks also occupy a prominent position in the five volume catalogue of the Robert Wolff collection of 19th Century fiction (1981-1986). However, until now there has never been a systematic bibliographic study of Victorian Yellowbacks and paperbacks."" ""Dr. Chester W. Topp has spent 30 years compiling the definitive bibliography of over 25 publishers of Victorian Yellowbacks and Paperbacks. Based on his own extensive library of 1700 Yellowbacks and 1900 19th century paperbacks and an exhaustive search of every major trade and literary journal of the last century, this series of bibliographies represents a unique and major accomplishment in bibliographic studies in the tradition of Jacob Blanck, Michael Sadleir, Joseph Sabin and others.""--BOOK JACKET.Title Summary field provided by Blackwell North America, Inc. All Rights Reserved"
015,The unpublishable memoirs,"The Unpublishable Memoirs is a book written by A. S. W. Rosenbach and originally published in 1917. The book is a collection of memoirs that were deemed too scandalous and controversial to be published during Rosenbach's lifetime. Rosenbach was a renowned book collector and rare book dealer, and his memoirs provide a fascinating glimpse into the world of book collecting and the rare book trade in the early 20th century. The book also includes anecdotes about Rosenbach's interactions with   famous authors and collectors, such as Mark Twain and J. P. Morgan. The Unpublishable Memoirs is a must-read for anyone interested in the history of book collecting and the rare book trade, as well as for those who enjoy scandalous and controversial memoirs.This scarce antiquarian book is a facsimile reprint of the old original and may contain some imperfections such as library marks and notations. Because we believe this work is culturally important, we have made it available as part of our commitment for protecting, preserving, and promoting the world's literature in affordable, high quality, modern editions, that are true to their original work."
015,"American authors and books, 1640 to the present day","One of the most valuable literary reference books ever published, this book has been thoroughly revised and expanded to provide concise, up to date from 1640 to the present day."
015,"Brockhaus Die Enzyklopädie, 20te Auflage, 24 Bände",None
015,Books We Love Best: An Unique Guide to Children's Books,None
015,"Early Chinese Texts: A Bibliographical Guide (Early China Special Monograph, No 2)",None
015,"A Short-Title Catalogue of Books Printed in England, Scotland, and Ireland, and of English Books Printed Abroad, 1475-1640: Volume II: I-Z (The Bibliographic Society)",None
015,Multicolored Mirror: Cultural Substance in Literature for Children and Young Adults,"Teachers and librarians searching for materials on cultural authenticity will find a dynamic dialogue, bibliographies and resource lists in The Multicolored Mirror."
015,A Bibliography of the Foulis Press,None
015,An annotated bibliography of selected Chinese reference works,None
015,Anglo-Saxon manuscripts : a bibliographical handlist of manuscripts and manuscript fragments written or owned in England up to 1100,"""Anglo-Saxon Manuscripts is the first publication to list every surviving manuscript or manuscript fragment written in Anglo-Saxon England between the seventh and the eleventh centuries or imported into the country during that time. Each of the 1,291 entries in Helmut Gneuss and Michael Lapidge's Bibliographical Handlist not only details the origins, contents, current location, script, and decoration of the manuscript, but also provides bibliographic entries that list facsimiles, editions,   linguistic analyses, and general studies relevant to that manuscript. A general bibliography, designed to provide full details of author-date references cited in the individual entries, includes more than 4,000 items. Compiled by two of the field's greatest living scholars, the Gneuss-Lapidge Bibliographical Handlist stands to become the most important single-volume research tool to appear in the field since Greenfield and Robinson's Bibliography of Publications on Old English Literature.""--Publisher's website"
015,Scottish texts and calendars,"""This volume provides the first guide for sixty years to the original historical sources published by the Scottish historical and literary publishing clubs and societies, and in other series, from the first volume produced by the Bannatyne Club in 1823 to the end of 1985 ... notes are provided forming a guide to their contents ... Official publications are excluded as those relating to Scotland have already been catalogued and analysed in the two volumes of E. L. C. Mullins, ""Texts and   calendars ..."" -- Jacket."
015,88 böcker du inte behöver läsa,"Väldigt onödiga böcker Varje år registreras runt 15 000 nya böcker i Sverige. I bibliotekens samlingar finns ytterligare några miljoner titlar. Alla kan inte vara nödvändiga att läsa. Några av dem måste vara för smala, för inaktuella, för ointressanta, för konstiga, för snuskiga, för putslustiga, för religiösa, för kommunistiska och för fixerade vid Bert Karlssons tarmar för att vara relevanta. Någon måste göra ett urval. Någon måste sålla bort det man inte   måste läsa. Någon måste läsa sig igenom en del av de där böckerna för att sedan konstatera att det där var fullkomligt onödigt. Kalle Lind antog utmaningen. Han tog en för laget. I den här boken listar han 88 böcker som du kan klara dig utan. Böcker med konstiga recept, böcker om märkliga ämnen, böcker av udda författare, böcker som tidens tand har gnagt sönder för evigt. Böcker som är absolut onödiga och just därför så väldigt fascinerande. 88 böcker du inte behöver läsa är den ultimata guiden till böckerna du inte visste att du inte trodde fanns. Sammantaget är det en mycket rolig bok med gapskrattsvarning. Dessutom blir i alla fall jag intresserad av att skaffa åtskilliga av dessa 88 böcker som man enligt Lind inte behöver läsa."" Daniel Gustavsson, BTJ-häftet nr 23, 2017 [Elib]"
015,Select list of publications of the National Archives and Records Administration (SuDoc AE 1.113:3/2001),None
015,Meridiani. Trentennale,None
015,African-American newspapers and periodicals : a national bibliography,"""We wish to plead our own cause. Too long have others spoken for us."" These words are from the front page of Freedom's Journal , the first African-American newspaper published in the United States, in 1827, a milestone event in the history of an oppressed people. From then on a prodigious and hitherto almost unknown cascade of newspapers, magazines, letters, and other literary, historical, and popular writing poured from presses chronicling black life in America. The authentic voice of   African-American culture is captured in this first comprehensive guide to a treasure trove of writings by and for a people, as found in sources in the United States, Canada, and the Caribbean. This bibliography of over 6,000 entries is the indispensable guide to the stories of slavery, freedom, Jim Crow, segregation, liberation, struggle, and triumph. Besides describing many new discoveries--from church documents to early civil rights ephemera, from school records to single-mother newsletters, from artists' journals to labor publications--this work informs researchers where and how to find them (for example, through online databases, microfilm, or traditional catalogs)."
015,Meyers grosses Taschenlexikon : in 24 Bänden,None
015,The essence of Chinese civilization,None
015,"Printing at the Whittington Press, 1972-1994","Accompanies the exhibition ""Printing at the Whittington Press, 1972-1994,"" held at The Grolier Club, September 28-November 18, 1994."
015,American Authors and Books 1640-1940.,None
015,"John Newbery and his successors, 1740-1814;",None
015,"30 Years of ""Shire"" Publications - a Bibliography for Collectors",None
015,"Brunswick Records (4 vols): A Discography of Recordings, 1916-1931","This discography documents the full range of Brunswick label recordings through 1931, when the American Record Corporation purchased the label. The data includes affiliated or subsidiary labels such as Vocalion and Melotone. Brunswick recorded a wide variety of music in both New York City and in a variety of regional locations within and outside of the United States. This collection of material provides a unique cross-section of the music and musicians of the time. Much of the information   derives from surviving company files and from issued recordings. This comprehensive discography will appeal to researchers and collectors. Each volume is indexed by artist. The last volume includes a consolidated artist index and title and catalog number index."
015,"Literary Annuals & Gift Books: A Bibliography, 1823-1903",None
015,Armenian Illuminated Gospel-books,None
015,Printing in New Jersey 1754-1800: A Descriptive Bibliography,None
015,His Master's Voice,"This is a companion volume to the Italian catalogue, La Voce del Padrone, already published by Greenwood Press. This new volume provides a complete catalogue of French gramophone recordings made by the Gramophone Company Ltd. between 1898 and 1929. During this period the Compagnie Francaise du Gramophone was the continental European, African, and Asian end of a powerful partnership between the Victor Talking Machine Company and the Gramophone Company Ltd.||The volume includes details of   Victor recordings issued outside the Americas and hence is a useful adjunct to the series The Encyclopedic D"
015,Books in Print 1997-98,None
015,"The Ward Ritchie Press, and Anderson, Ritchie & Simon",None
015,Netherlandish Books (NB) (2 vols),"Netherlandish Books offers a unique overview of what was printed during the fifteenth and sixteenth centuries in the Low Countries. This bibliography lists descriptions of over 32,000 editions together with bibliographical references, an introduction and indexes. It draws on the analysis of collections situated in libraries throughout the world. This is the first time that all the books published in the various territories that formed the Low Countries are presented together in a single   bibliography. Netherlandish Books is an invaluable research tool for all students and scholars interested in the history, culture and literature of the Low Countries, as well as historians of the early modern book world. Customers interested in this title may also be interested in French Vernacular Books , edited by Andrew Pettegree, Malcolm Walsby and Alexander Wilkinson."
015,"Australian rare books, 1788-1900","This book is a demonstration of the richness, worth and vitality of Australian documentary record. At the same time, it is an introduction to collecting Australiana for those who, if not already bitten by the book bug, have been dangerously exposed to it. Readers who are immune to the attractions of collecting but who value our past and its books will also find something to interest them in the following pages."
015,Using Government Information Sources: Print and Electronic,"This is the resource of choice for discriminating researchers and scholars, and for the librarians who assist them. Using Government Information Sources covers the many changes in accessing and using this material, including information sources available on the Internet, online databases, electronic bulletin boards, CD-ROM products and diskettes, and telephone hotline numbers. Chapters covering astronomy and space, state and local government statistics, transportation statistics, and   judicial reports are also included."
015,"A descriptive bibliography of the books printed at the Ashendene Press, MDCCCXCV-MCMXXXV",None
015,The Earliest Books of Canterbury Cathedral,"Beginning with Bede the Venerable's account of its remarkable founding by St. Augustine, Canterbury Cathedral has long been thought of as one of the greatest literary centers of the Middle Ages. For the first time, The Earliest Books of Canterbury Cathedral presents the entirety of Canterbury's pre-thirteenth-century volumes--illustrated in full color--including the Alfredian translation of Gregory the Great's Dialogues , Lanfranc's gloss on the Epistles, and an extraordinarily grand copy of   Peter Comestor's Historia scholastica. Each manuscript is accompanied by a clear description and a broad-ranging analysis that not only explains the significance of the work in general, but of the Canterbury copy in particular--benefiting scholars of literary and archival history alike. A substantial introduction on the history of book production in Kent and Canterbury prior to the thirteenth century contextualizes the collection as whole and offers information on its development and use in the later Middle Ages, as well as the fate of its books during the course of the Reformation."
015,The Japanese Picture Book: A Selection from the Ravicz Collection,"Examines 124 books from the Ravicz Collection, and discusses not only their visual significance, but also the importance of the historical data included in the volumes."
015,Confederate Imprints: A Bibliography of Southern Publications from Secession to Surrender,None
015,The Observer's book of Observer's books,None
015,"Printing in Delaware, 1761-1800",None
015,"Printing and Publishing at Oxford: The Growth of a Learned Press, 1478-1978",None
015,Atlantic Canada's 100 Greatest Books,"""In Atlantic Canada’s 100 Greatest Books, Trevor J. Adams and Stephen Patrick Clare review the top one hundred Atlantic Canadian books - both fiction and nonfiction - ever published, as chosen by a panel of local readers and literary luminaries. In their own knowledgeable reviews, Adams and Clare offer insights into these titles’ continuing influence and celebrate their contributions to the Atlantic Canadian literary landscape. Illustrated in full colour with book covers and photos of   the authors, and accompanied by personal selections from celebrities in the literary community and beyond, Atlantic Canada’s 100 Greatest Books is a requisite companion for fans of Canadian literature.""--pub. desc."
015,"Bibliography of New Orleans Imprints, 1764-1864","""A descriptive bibliography of books, pamphlets, and broadsides and other ephemera issued during the first 100 years of printing in New Orleans. Organized by years, the entries are arranged in a clear and easy-to-read format and provide information that was previously unavailable in a compiled form. The search for New Orleans imprints included 85 librairies and historical societies, resulting in over 3,300 entries. The introduction, a history of printing in the city, discusses subject   content in New Orleans publications, the rise of English-language printing, and the evolution of official printing""--Amazon."
015,"One hundred influential American books printed before 1900. Catalogue and addresses. Exhibition at the Grolier club, April eighteenth-June sixteenth, MCMXLVI",None
015,Cambridge Bibliography of English Literature 600 A.D. - 1660,None
015,"""Als die Lettern laufen lernten""","English Summary: The invention of printing with movable letters is frequently described as a media revolution and compared with the effects of the electronic revolution of the past decades. While both events had far-reaching consequences on the production and distribution of texts, this companion volume to an exhibition intends to demonstrate that a gradual transition rather than a sudden turn-over took place in the second half of the 15th century. Increasingly, printing techniques were   employed for the production of books, but the oldest printed books, traditionally referred to as incunabula, still included many individual features created by hand. Thus, innovation and tradition overlap in many respects: the modern printing techniques only gradually superseded handwriting, and for a long time, printed books continued to be decorated and corrected by hand. German Description: Aus den reichen Inkunabelbestanden der Bayerischen Staatsbibliothek zeigt diese Ausstellung die bedeutendsten Stucke: die Gutenberg-Bibel, den Turkenkalender von 1454 oder Hartmann Schedels personliches Exemplar seiner Weltchronik. Sie geben Einblick in die Drucktechniken im 15. Jahrhundert und zeigen, wie der Buchdruck allmahlich die Handschriften verdrangte."
015,Avery's Catalogue of Folio Society Used Book Prices,None
015,The Whittington Press: A bibliography 1982-93,None
015,Records relating to personal participation in World War II : military awards and decorations,None
015,"Manual del librero hispanoamericano. 1, Indice alfabético de títulos-materias, correcciones, conexiones y adiciones. A - carvino",None
015,"The Cambridge Bibliography of English Literature, Vol. III, 1800-1900",None
015,Seriekatalogen : serier i Sverige. 1996/1997,None
015,"Bibliografia da Impressão Régia do Rio de Janeiro, 1808-1822",None
015,"Nevada Printing History: A Bibliography Of Imprints And Publications, 1881-1890","A detailed look at Nevada's printing history from 1858 through 1880. Includes proclamations, pamphlets, menus, government publications, church programs, and more. For Nevada historians, bibliographers, book collectors, and people who are interested in the printed records produced in Nevada toward the end of the nineteenth century."
015,Roteiro-sumário de arquivos portugueses de interesse para o pesquisador da História do Brasil,None
015,Gwasg Gregynog : a descriptive catalogue of printing at Gregynog 1970-1990,None
015,The City Lights Pocket Poets Series: A Descriptive Bibliography,"Since 1955, City Lights Bookshop in San Francisco has published over 230 titles and its 1,500 authors include Jack Kerouac, James Joyce, Ernest Hemingway, Hilda Doolittle, Allen Ginsberg, Goethe, Walt Whitman, Gregory Corso, and Karl Marx. Provides complete information on all City Lights publications from 1955 through 1990."
015,"The Buildwas Books: Book Production, Acquisition and Use at an English Cistercian Monastery, 1165-c.1400",None
015,Books About the Middle East: Selecting and Using Them with Children and Adolescents,"Provides background information about the countries and peoples of the Middle East, literature related to the region and to the major ethnic groups of the region."
015,Tapping State Government Information Sources,"Each state government produces large varieties and quantities of useful information that are largely unknown outside their state of origin. This book leads the public to the most useful information sources produced by each state, as well as to depository libraries that will facilitate more effective research. For each of the 50 states, important publications are detailed, along with information on how to obtain them. The publications' topics range from crime statistics to vital statistics,   business statistics, health information, statistical abstracts, education directories, state budgets, economic indicators, state laws and legal information, and more. Tapping State Government Information Sources has a broader focus than previously published books in this subject area, most of which have focused solely on depository laws, useful state publications, or indexes to state publications. This book covers all three. The first chapter describes print and electronic sources that provide information about all 50 states. Each state's resources are then described in individual chapters. When possible, information about how to order a copy of the source is given, as are Web addresses for titles that are available online. At the beginning of each state chapter, the state's legal definition of public document or its equivalent is given, which may be of interest to librarians in states that are reexamining their own depository laws."
015,"A Comprehensive Bibliography of French Language & Literature: for Schools & Libraries, Universities & Colleges",None
015,First Thousand Penguins: Penguin Main Series 1-1000 - Bibliographical Checklist with a Guide to Their Value,None
015,A Bibliography of Minnesota Territorial Documents,None
015,Catalogue of Irish Manuscripts in the National Library of Ireland. Fasc. 12. MSS. G600-G699,None
015,Seriekatalogen : serier i Sverige. 1992/1993,None
015,Treasures from the Hispanic Society Library,"Exhibiting the full range of the Manuscripts and Rare Books Department of the Hispanic Society of America, Treasures from the Hispanic Society Library , which accompanied the eponymous Grolier Club exhibition, relates the history of Spain and the spread of its language and culture to the Americas through manuscripts and printed books. It also tells the story of Archer M. Huntington, the founder of the Hispanic Society, whose passion for books and Spain led him to form one of the most   important collections of Spanish and Hispanic books in the world. Featuring medieval charters, holograph royal letters, sailing charts from the Age of Exploration, letters patent of nobility, manuscript Bibles, books of hours, indigenous manuscripts from the Americas, as well as historical, scientific, and literary manuscripts, this lively volume provides a visual guide to the history of Spain and Latin America."
015,"New Jersey books, 1698-1800 : the Joseph J. Felcone Collection",None
015,Reading Group Choices (Selections for lively book discussions 1998),None
015,The Stinehour Press : a bibliographical checklist of the first thirty years,None
015,Guide to North Carolina newspapers on microfilm : titles available from the Division of Archives and History,None
015,Playing the Game of Baseball (Things My Father Taught Me Through Sports) / John Smoltz: All-star Pitcher (Foreword),Children learn lessons about God through sports.
015,The Frog (Readarounds),None
015,Gleason's Plants of Michigan: A Field Guide,"Government publishing provides a wealth of information that is often difficult to find in other sources. This annotated bibliography identifies and describes those federal documents (monographs, journals, maps, posters, pamphlets, and media kits) that are likely to be in highest demand by students, teachers, and lay citizens of all ages and demographic backgrounds. Taking up where the third edition left off, it covers newer and more popular titles (1992 through 1995), along with a few   classics from previous years. The book is arranged by subject (e.g., ecology, recreation, business and finance, military affairs, consumer issues, civil rights). Many of the chapters have been completely reorganized, and some chapter headings from the previous edition have been eliminated. Each entry provides complete bibliographic data-a bibliographic description, issuing agency, SuDocs number, GPO ordering information, and an annotation. It will help users locate federal government documents in the library or purchas"
015,Directory of Scottish newspapers,None
015,"Twenty-one Years of Bird & Bull: A Bibliography, 1958-1979",None
015,"Oklahoma imprints, 1835-1907;: A history of printing in Oklahoma before statehood",None
015,"Bibliography of Strasbourg Imprints, 1480-1599",This resource attempts to list all surviving books published in Strausbourg between 1480 and 1599 by subject matter and by date.
015,Houghton Library at 75: A Celebration of Its Collections,"Houghton Library--the primary repository for Harvard University's rare books, manuscripts, and much more--celebrates its 75th anniversary in 2017. Houghton's holdings span nearly the entire history of the written word, from papyrus to the laptop. This anniversary volume presents a snapshot of the unique items that fill the library's shelves. From miniature books composed by a teenage Charlotte Brontë to a massive medieval manuscript hymnbook; from the plays of Shakespeare to costume designs   for Star Trek; and from the discoveries of Copernicus to the laptops of twenty-first century writers, the selections celebrate great achievements in many and diverse fields of human endeavor. For the first time, readers will be able to tour the Houghton Library collection--which draws thousands of visitors from around the world each year--from home, with full-color illustrations."
015,"The Aldine Press : catalogue of the Ahmanson-Murphy collection of books by or relating to the press in the Library of the University of California, Los Angeles : incorporating works recorded elsewhere","This catalog provides a descriptive bibliography of books in the Ahmanson-Murphy Aldine collection at the University of California, Los Angeles, together with abbreviated notices of works not at UCLA. Handsomely produced, slipcased, and carefully annotated, this volume should become a major resource for Aldine studies and the history of the book. The Aldine Press revolutionized the production, accessibility, and use of the book. Founded by Aldus Manutius (ca 1452-1515), the press introduced   a number of innovations that helped shape the development of the modern book, including italic type and the smaller, pocket-sized volume. By putting the Greek and Latin classics in a form that everyone could afford, it revolutionized scholarship: the uniform Aldine texts made comparison and collation universally available, and they were used in schools. Collectors were interested in the Aldine Press from the beginning; Jean Grolier acquired over two hundred of its publications, often having the books elegantly bound and handsomely illuminated. Since that time, the output of the Aldine Press has been sought after by scholars, book collectors, and librarians. Copies of its books are found in libraries all over the world, where they remain a prized possession and the object of much scholarly research. For thirty-two years, Franklin D. Murphy, who came to UCLA as its sixth chancellor, fostered the expansion of the Aldine collection and encouraged its growth. During the greater part of this long period he was joined in these endeavors by the Ahmanson Foundation, whose constant support permitted the collection to increase in both size and significance. Following Dr. Murphy's death, the Ahmanson Foundation continued its generous support for the expansion of the collection and, in addition, by means of a grant late in 1996, enabled the present catalog to come into existence. The Aldine Press is set in Manutius, a digital typeface specially adapted for this project by Matthew Carter of Carter & Cone, Type, Inc. from beta versions of his Miller Text and Wilson Greek. Typographic design and composition were provided by Gerald Lange of the Bieler Press in Marina del Rey, California. The book was sheet fed, printed, and bound with reinforced front and back signatures by Edwards Brothers of Ann Arbor, Michigan. The text sheet is 80lb. Mohawk Superfine; the endpapers are French Company's ""Parchtone"" natural. The binding cloth used for both the book and the slipcase is a Japanese book cloth (no.2504) distributed by the Campbell-Logan Bindery. The binding board is 110 point acid-free Eska board from Ecological Fibers, Inc."
015,"Hispanic Periodicals in the United States, Origins to 1960: A Brief History and Comprehensive Bibliography (Recovering t","By all accounts, the most important document for studying history, literature, and culture of Hispanics in the United States has been Spanish-language newspapers. Now, a noted cultural historian and a respected indexer-bibliographer have teamed up to provide the first comprehensive and authoritative source on the production, worldview, and distribution of these periodicals. This useful compendium includes richly annotated entries, notes, and three indexes: by subject, by date, and by   geography. The bibliography includes some 1,700 entries in standard bibliographic annotation"
015,Black Authors & Published Writers Directory 2012: The Directory of Black Book Publishing Industry. Black Authors & Published Writers Directory (BAPWD) (Black Authors and Published Writers Directory),"The Most Authoritative, Comprehensive And Up-To-Date Resource Available About The Black Literary Marketplace. Grace Adams' Black Authors & Published Writers Directory (BAPWD) was created for writers, and publishers who don't have time to research, and for librarians who simply need information about the publishing industry all in one place The ""ONLY ONE"" of its kind, the Black Authors & Published Writers Directory helps: - Authors: Locate book publishers, song, film, and play producers,   directors, and agents for your work(s). Includes literary associations, events, and festivals to help you sell your book. - Network with thousands of Top media professionals and organizations, radio and TV talk shows, newspapers and magazine editors, and marketing directors to help you market your book. - Provides client lists for publishing professionals and print production companies, as well as distributors, wholesalers, commissioned reps, and consultants. - Easy-to-read chapters reflect key sectors of the Publishing Industry - all alphabetized and categorized under author's name or service company, and subject matter. Website: http: //www.bapwd.com"
015,"Books From Chapel Hill, 1922-1997: A Complete Catalog of Publications From the University of North Carolina Press","An annotated listing of everything published by the University of North Carolina Press since its founding in 1922, this new edition of Books from Chapel Hill will be a valuable reference tool for scholars, bibliographers, librarians, book dealers, and bibliophiles. Two previous editions of Books from Chapel Hill have been published, the first on the occasion of the Press's twenty-fifth anniversary and the second, on its fiftieth. Like its predecessors, this edition includes, in a   comprehensive list arranged by author, brief descriptions and complete bibliographic information for the more than 3,000 books that have been published by the Press. The book also includes a full title listing, an expanded subject listing, a list of series, and a list of major awards received since 1969. The volume opens with essays by former directors William T. Couch, Lambert Davis, and Matthew Hodgson, that, taken together, present a brief history of the Press. A publisher's booklist tells its history. Here, readers will find evidence of the Press's early commitment to publishing on race relations, its contributions to regional publishing, its continuing strengths as a publisher of some of the best books on southern and early American history, and its more recent interest in gender studies and cultural history. More than just a catalog, this book documents the tradition and achievements of the University of North Carolina Press."
015,"A Bibliography of the Strawberry Hill Press; with a Record of the Prices At Which Copies Have Been Sold, Including a New Supplement, by A. T. Hazen; Together with a Bibliography and Census of the Detached Pieces, by A. T. Hazen and J. P. Kirby",None
016,New Testament Commentary Survey,"""Highly respected New Testament scholar D. A. Carson provides students and pastors with expert guidance on choosing a commentary for any book of the New Testament. The seventh edition has been updated to assess the most recently published commentaries. Carson examines sets, one-volume commentaries, and New Testament introductions and theologies, offering evaluative comments on the available offerings for each New Testament book. This is an essential guide to building a reference library"" --   Publisher description."
016,Revolution in the Head: The Beatles' Records and the Sixties,"This Bible of the Beatles captures the iconic bands magical and mysterious journey from adorable teenagers to revered cultural emissaries. In this fully updated version, each of their 241 tracks is assessed chronologically from their first amateur recordings in 1957 to their final reunion recording in 1995. It also incorporates new information from the Anthology series and recent interviews with Paul McCartney. This comprehensive guide offers fascinating details about the Beatles lives,   music, and era, never losing sight of what made the band so important, unique, and enjoyable."
016,Old Testament Commentary Survey,"Leading Old Testament scholar Tremper Longman III provides students and pastors with expert guidance on choosing a commentary for any book of the Old Testament. The fifth edition has been updated to assess the most recently published commentaries, providing evaluative comments. Longman lists a number of works available for each book of the Old Testament, gives a brief indication of their emphases and viewpoints, and evaluates them. The result is a balanced, sensible guide for those who   preach and teach the Old Testament and need help in choosing the best tools."
016,The NPR Guide to Building a Classical CD Collection: The 350 Essential Works,"Berlioz. Vaughan Williams. Schubert and Schumann. Mozart after the Jupiter Symphony, Bach beyond the Brandenburg Concertos, opera after The Magic Flute. In his informed and indispensible guide with over 157,000 copies in print, National Public Radio's Ted Libbey takes listeners by the hand through the classical repertory to build a music library. For the second edition, with five years of new performances to consider, five years of new releases to review, and five years of reissues to   re-evaluate-the author has completely revised and updated the book. While sticking to the essential 300 works, there are now one-third new selections and reviews, and a 50% change in discography to keep all suggested CDs up to date. The NPR Guide tp Building a Classical CD Collection will make every music lover's core collection complete."
016,Bizarre Books: A Compendium of Classic Oddities,"A compilation of unusual book titles, subtitles, author names, book jackets, and book descriptions ranging from such works as""Little-Known Sisters of Well-Known Men"" to ""How to Write While You Sleep"" and ""Woodcarving with a Chainsaw."""
