DDC,Title,description
309,I Don&#039;t Want to Go to School Book,"A youngster thinks that staying home would be a perfect way to avoid the unpleasant things that could happen during the school day. On the other hand, what would he be missing?"
309,Three Worlds of Development: Theory and Practice of International Stratification,"""...Quite simply, the book hypothesizes that viewed from an economic, a political, a military, or a social perspective the world exists in a condition of unstable equilibrium, specifically, in a triadic relationship: the First World led by the United States, the Second World led by the Soviet Union, and the Third World comprising the Afro-Asian bloc and portions of Latin America. This Third World is as incapable of preserving its goals and its functions apart from either of the major power centers as it was five years ago. Meanwhile, the Cold War involves three players rather than two. Every calculation of the United States by the Soviet Union bears consequences for the structure of the Third World. Every evaluation of the Soviet Union by the United States requires that a similar evaluation be made of Third World elite and mass sentiment..."" -- Preface to the second edition."
309,The Witches of Hopper Street,"Three girls, not invited to a classmate's Halloween party, decide to sabotage the event by becoming real witches and casting some spells."
309,Inveighing We Will Go,"A collection of articles, columns, and essays."
309,Loyalty and Leadership in An Early Islamic Society,"This masterful portrait of an Islamic society undergoing a great social upheaval has become one of the most significant contributions to our understanding of pre-modern Islamic history. Loyalty and Leadership in an Early Islamic Society concentrates on the Buyid dynasty that ruled in Iran and Iraq during the 10th and II centuries, a period when the Abbasids were in decline and power had fallen into the hands of military groups who could not legitimise it in the same way as the Caliphs. From this confusion emerged a new Muslim society whose essential interests differed from those of the transient and limited dynasty that had preceded it. Roy Mottahedeh's classic account, here re-issued in a new paperback edition reveals how this Islamic society succeeded in functioning in a stable manner despite the absence of certain political institutions familiar in the West. He focuses on the individuals in society - rather than on the groups that they constituted - and examines their relations with one another and the manner in which these relations created moral communities which co-existed in a fairly well articulated system. In terms of loyalty, obligation and leadership Mottahedeh shows how these communities sustained a resilient and self-renewing social order that served as a model for Islamic societies throughout the Middle East in the succeeding centuries. Roy Mottahedeb is Gurney Professor of History at Harvard University and Chair of the Committee on Islamic Studies at the Center for Middle Eastern Studies He is the author of the much acclaimed Mantle of the Prophet. Albert Hourani ""Dr Mottahedeh writes as a highly skilled historian and Arabic scholar, but also as a man of letters. He knows what a book should be and his is clearly conceived, beautifully shaped and written with elegance. The balance between analysis and fact lies exactly where it should The anecdotes which illustrate the general themes are well chosen and appropriate. This is a work of great importance and originality, and one which I recommend with enthusiasm and without reservations Clifford Geertz, New York Review of Books: ""[This is a] tightly focused study. Despite its somewhat special subject, a fragmented dynasty in a spasmodical time, it is one of the most broadly suggestive works on Middle Eastern social structure to appear in recent years."" Jonathan Riley-Smith, Cambridge University: ""Mottahedeh writes beaut fully and he is perceptive and judicious... [the] chapter on kinship and its duties... is brilliant and ought to be read by historians of the west as well as those of the east. Fred M. Donner, University of Chicago: ""This work bears an important message jbr all students of Middle Eastern history - one might even say for all students of non-Western history."
309,A Guide to Delineating Edges of Historic Districts: A Project of the National Trust for Historic Preservation Under the Auspices of a Grant from the,None
309,"Arabs, oil, and energy",None
309,This America,None
309,The Town That Fought to Save Itself,None
309,Shape of community: Realization of human potential,None
309,"Peasant Rebellion in Latin America: The Origins, Forms of Expression, and Potential of Latin American Peasant Unrest.",None
309,"Miners and merchants in Bourbon Mexico, 1763-1810","The aim of this study is to define that distinctive blend of enlightened despotism and entrepreneurial talent which created Bourbon Mexico. The period 1763-1810 was a crucial and distinctive stage in the colonial history of Mexico. Jose de Gálvez, the dynamic minister of the Indies, transformed the system of government and restructured the economy. The ensuing 'golden age', far from being the culmination of two hundred years of steady development, sprang rather from a profound regeneration of the New World's Hispanic society. The chief success of Gálvez's policy was the unprecedented mining boom which made Mexico the world's chief silver producer. It was this silver boom which largely financed the revival of the political and economic power of the Spanish monarchy and, in Mexico itself, created a new aristocracy of merchant capitalists and silver millionaires."
309,The Little Skyscraper,"The little skyscraper didn't always seem so little. At one glorious time he was the tallest and most impressive building in the entire city. People traveled from near and far to take in the view from his observation deck and pass the time in his pretty little park. But as time passed and the city grew and grew, people forgot about the little skyscraper. His bright, shiny spire became dull and tarnished, and his beautiful park was turned into a parking lot. Then, just when his own future looked darkest, the little skyscraper learns that he hadn't been forgotten. And all it took was the determination of an old friend to change the minds of an entire city.Scott Santoro has worked on many of the most successful animated films of our time. He was head of animation for Disney's The Lion King, was part of the story team for DreamWorks' The Prince of Egypt, and is currently at work on DreamWorks' Spirit, Stallion of the Cimarron."
309,The cause is mankind; a liberal program for modern America,None
309,"Tiima, tiu, tynnyri : miten ennen mitattiin : suomalainen mittasanakirja",None
309,"Where the Outback Drovers Ride: Stories, Poems and Yarns from the Bush","A great-value bumper edition combining the hugely popular Bruce Simpson classics Packhorse Drover and Hell, Highwater & Hard Cases."
309,Marx and the End of Orientalism,"First published in 1978, this title analyses a range of problems that arise in the study of North Africa and the Middle East, bridging the gap between studies of Sociology, Islam, and Marxism. Both Sociology and the study of Islam draw on an Orientalist tradition founded on an idealist epistemology, ethnocentric values and an evolutionary view of historical development. Bryan Turner challenges the basic assumptions of Orientalism by considering such issues as the social structure of Islamic society, the impact of capitalism in the Middle East, the effect of Israel on territories, revolutions, social classes and nationalism. A detailed and fascinating study, Marx and the End of Orientalism will be of particular interest to students studying the sociology of colonialism and development, Marxist sociology and sociological theory."
309,The challenge of nationhood: a collection of speeches and writings,This collection of Mboya's speeches includes an introduction written before his assassination.
309,Fishermen of South Thailand: the Malay villagers,None
309,The Arab world and Israel; two essays,None
309,An Introduction to Argumentation and Debate,None
309,Trail of Tears,None
309,"My America, 1928-1938",None
309,"The Age of the Economic Revolution, 1876-1900",None
309,"City, Class and Power",None
309,Under the Bed,"A little bear keeps telling his father that there is a monster under the bed, but under whose bed?"
309,The Great Society reader; the failure of American liberalism,None
309,Israel: Social Structure and Change,"Israel: Social Structure and Changeis the fullest and most up-to-date book on social and political change in this fascinating country. The book deals with urban and institutional development, the role and the place of the kibbutz today, economic development, income distribution, labor relations, ethnic relationships and problems, the role of women, changes in education, population problems and Arab-Jewish relationships in Israel. Prominent writers from the United States and Israel--sociologists, political scientists, economists, anthropologists and administrative leaders--have participated in this extensive treatment of Israel's development. Of interest to all those concerned with economic modernization and political and social development, these original essays are packed with incisive analysis in jargon-free language"
309,City Planning in Ancient Times (Digging Up the Past),"Examines the art of city planning as it was in ancient times, and describes some of the oldest planned cities, now in ruins, of Greece, the Roman Empire, Egypt, and Mesopotamia."
309,The Magars of Banyan Hill,None
309,"A Jamaican plantation: the history of Worthy Park, 1670-1970","""Worthy Park has archives covering much of its three-hundred year history. Using these records, the authors have written the first complete history of a West Indian sugar estate. However, this is not just the story of a single Jamaican plantation and its people over three hundred years; the study reveals, in microcosm, the social and economic development of the area.""--Publisher's description"
309,Honour and Shame: The Values of Mediterranean Society,None
310,The White Stallion,"Carried away from her wagon train in Texas in 1845 by the old mare she is riding, a little girl is befriended by a white stallion."
310,Who Am I?,Rhyming text provides clues about the nature of the animal who is speaking. Includes activity pages.
310,Looking Like Me,"Jeremy sets out to discover all of the different ""people"" that make him who he is, including brother, son, writer, and runner."
310,Duck and Cover,"Irene and her menagerie of pets, including Max the duck, take in an alligator who has run away from the zoo, in spite of grave concerns about his voracious appetite."
310,Monkey-Monkey's Trick,A greedy hyena's mean tricks on Monkey-Monkey eventually backfire when his victim finds out how he is being deceived.
310,Dust,"Eleven-year-old Robert is the only one who can help when a mysterious stranger arrives, performing tricks and promising to bring rain, at the same time children begin to disappear from a dust bowl farm town in Saskatchewan in the 1930s."
310,Bookstore Cat,"Mulligan, the bookstore cat, has an exciting day when a pigeon wanders into the store."
310,"Kooks in the Cafeteria (Comic Guy, #3)","After falling asleep in math class, Guy is sentenced to one week of Kitchen Patrol. He quickly discovers there's something rotten in the school cafeteria -- and it's not the food! Guy makes meals (and messes) as he investigates why the head cook, the big bad Mrs. Wolf, doesn't help with the work. It's a recipe for trouble -- can he uncover her secret before it's too late?"
310,Highway Cats,A hard-bitten group of mangy highway cats is changed forever after the mysterious arrival of three kittens.
310,Turning Numbers into Knowledge: Mastering the Art of Problem Solving,"Intended for beginning analysts, students, and the people training them, this book bridges general business problem solving and mathematics for improved effectiveness in work and life. --"
310,Pig Out! (A Picture Reader),"True to their porcine nature, a family of pigs overloads on pizza in a silly, super-easy story with a moral for everyone who's ever pigged out! Featuring fun, full-color illustrations."
310,The Foundations of Statistics,"Classic analysis of the foundations of statistics and development of personal probability, one of the greatest controversies in modern statistical thought. Revised edition. Calculus, probability, statistics, and Boolean algebra are recommended."
310,Because of You: A Book of Kindness,Tells how every single person helps make the world a kinder and more peaceful place.
310,Purple Pickle Juice,"Thistle Howl desperately wants to grow, but drinking purple pickle juice doesn't help and her aunt's magic makes Thistle think that maybe she's content just as she is."
310,Monster Parade,"Children dressed in monster costumes attend a community party, march in a Halloween parade, and go trick-or-treating."
310,The Rain Stomper,"When it begins to rain and storm on the day of her big parade, Jazmin stomps, shouts, and does all she can think of to drive the rain away."
310,Inkheart Movie Novelization,"When twelve-year-old Meggie learns that her father's ability to read characters out of books, and read people into them, runs in her family, she risks everything to rescue her long-lost mother."
310,Pocket World in Figures: 2007 Edition,"This is a new edition of this annual bestseller of fascinating facts and figures about the world we live in. The 2007 edition of this annual bestseller has been completely updated, revised and refreshed, with expanded coverage that includes many new features. As regulars will know, it contains rankings on more than 200 topics in subject areas as wide-ranging as geography, population, business, the economy, trade, transport, finance, industry, demographics, the environment, society, culture and crime. This work provides information on: the highest mountain or longest river; where economic growt"
310,Super Chicken Nugget Boy and the Furious Fry,"When Fern Goldberg arrives at Bert Lahr Elementary School, he's just an average kid. Then he falls into the green liquid inside the pool-type container behind Bogie's Burger Barn. Now whenever his skin comes into contact with condiments, he transforms into a bona fide deep-fried superhero who's not afraid to take on villains great and small. And that includs the giant, mutant french fry that threatens to crush the whole school beneath its massive, starchy feet."
310,Mail Harry to the Moon,"Harry's older brother, unhappy that the new baby seems to have taken over, dreams up imaginative ways to get rid of him."
310,Pocket World in Figures: 2006 Edition,"New edition of the annual bestseller of fascinating facts and figures about the world we live in. The 2006 edition of this annual bestseller has been completely updated, revised and refreshed, with expanded coverage that includes many new features. As regulars will know, it contains rankings on more than 200 topics in subject areas as wide-ranging as geography, population, business, the economy, trade, transport, finance, industry, demographics, the environment, society, culture and crime. If you want to know: the highest mountain or longest river... where economic growth is fastest or inflation is highest... who consumes most energy... where computer or mobile phone ownership is highest... which countries have the most asylum seekers... who spends most, and who spends least, on health... the heaviest drinkers and smokers... who recycles most... facts about teenage obesity and drug use... the countries ranked highest and lowest for environmental sustainability The Economist Pocket World in Figures has all the answers."
310,Snail City,"In Snail City life is slow and the snails like it that way, all except for Gail."
310,Pocket World in Figures: 2008 Edition,"Offers facts and figures about the world we live in. This title contains facts on more than 200 topics, data on 182 countries and profiles of more than 65 of the world's major economies, together with profiles on the Euro Zone and the World."
310,Pal Goes to the Fair (pal the pony),It is time for the fair. Pal is scared. What will happen when he goes?.
310,Firefighter Dog (Artlist Collection: The Dog),"""Dalton is a shy Dalmatian with some very big dreams. Dreams about red trucks and sirens that don't make any sense. Until one day, Dalton gets out of his backyard and discovers the local firehouse. Suddenly he realizes that this is where he belongs. But can Dalton stop being shy and make his dreams come true?"" (publisher)."
310,"Okie, Dokie Artichokie","Each time Marklee gets a new neighbor he's excited to make a new friend, but the giraffe who just moved in downstairs seems to be a real grump."
310,Horace and Morris Say Cheese (Which Makes Dolores Sneeze!) (Horace and Morris and Dolores),The timing could not be worse for Dolores the mouse when she develops a food allergy to yummy cheese right before the EVERYTHING CHEESE festival.
310,Left Behind,Christopher gets lost on the subway during an excursion to the aquarium and is afraid he'll never be reunited with his class.
310,"How Do You Make a Bubble? (Ready-to-Read, Level 1)",This simple rhyming text poses questions about how to do a variety of things and provides the answers.
310,Pocket World in Figures: 2003 Edition,New edition of the annual best-seller of fascinating facts and figures about the world we live in.
310,"Willie's Birthday (Easy-to-Read,Viking)","A ""Bring Your Pet"" birthday party gets out of hand when the pets interest in chasing each other than in celebrating."
310,Miss Penny and Mr. Grubbs,"With the help of cooperative and hungry rabbits, jealous Mr. Grubbs sabotages the prize-winning garden of his neighbor Miss Penny."
310,Pocket World in Figures: 2009 Edition,"The 2009 edition has been completely updated, revised, refreshed and expanded. As regulars will know, Pocket World in Figures contains rankings on more than 200 topics in subject areas as wide-ranging as geography, population, business, the economy, trade, transport, finance, industry, demographics, the environment, society, culture and crime. If you want to know: * the highest mountain or longest river* where economic growth is fastest or inflation is highest* who consumes the most energy* where innovation is highest* where computer and mobile phone ownership is highest* which countries have the most asylum seekers* who spends most, and who the least, on healthcare* the heaviest drinkers and smokers* who recycles most* facts about obesity This annual bestseller has the answers to all these questions and more. Now contains facts on more than 200 topics, data on 182 countries and profiles of more than 65 of the world's major economies, together with special profiles on the Euro Zone and the World. No well-informed person can afford to be without it."
310,Pocket World in Figures: 2005 Edition,"New edition of the annual bestseller of fascinating facts and figures about the world we live in. The 2005 edition of this annual bestseller has been completely updated, revised and refreshed, with expanded coverage that includes new features on the euro area and asylum seekers and more on technology and the environment. As regulars will know, it contains rankings on more than 200 topics in subject areas as wide-ranging as geography, population, business, the economy, trade, transport, finance, industry, demographics, the environment, society, culture and crime. If you want to know- the highest mountain or longest river- where economic growth is fastest or inflation is highest- who consumes most energy- where computer or mobile phone ownership is highest- which countries have the most asylum seekers- where mammals and birds are under threat- who spends most, and who spends least, on health- the heaviest drinkers and smokers- where the internet has taken greatest hold The Economist Pocket World in Figures has all the answers."
310,Aunt Isabel Makes Trouble,"Aunt Isabel tells Penelope the story of Lady Nell, star of the East Woods nutball team, who pitched ninety-mile-an-hour cherry drops at thieves."
310,Zippy's Tall Tale,"""In Butterfly Meadow, colorful butterflies dance through the air, glowworms inch through the grass, and bumblebees buzz around every flower. It's a place where friendships and adventures take flight! Zippy, a migrating butterfly, has lots of exciting stories to tell! But when Dazzle joins him on a trip to the mountains, she learns that Zippy's stories aren't what they seem. Could his tall tales land them in a ton of trouble?""--p. [4] of cover."
310,Play With Max and Ruby,Introduces the numbers one through ten as Max finally trades all his toys for his sister's doll.
310,Snow Comes to the Farm,"During a snowstorm, a farm child goes to the woods to watch the ground turn white, observe animal tracks, and spot an owl gliding through the trees."
310,Tightwad Tod (Math Matters),"Challenged to spend twenty dollars in one day, a boy who loves money not only learns about bargain hunting and keeping track of his remaining balance, he also learns that spending can be fun."
310,Jazzmatazz!,"When a mouse scurries into a house and starts to play jazz music, other animals join in, one by one, each using his or her own particular talent."
310,Pocket World in Figures: 2011 Edition,"The 2011 edition of this perennial favourite has been completely updated and revised, and expanded with many new features.Full of facts and figures about the world today - on subjects as diverse as geography, population and demographics, business, finance and the economy, transport, tourism and the environment, society, culture and crime - it is a mine of fascinating data that will both inform and entertain. Where else would you discover that The British and Australians spend around 41% of their leisure time watching TV and between 85 and 90 minutes a day eating and drinking More than 30% of men and women in America are obeseIn Bangladesh there is 1 car per 1,000 people; in New Zealand the figure is over 600Myanmar spends one-third of its GDP on defence, more than four times the level of Israel and eight times the level of the United StatesAmerica emits nearly 6 billion tonnes of carbon dioxide a year, China more than 5 billion tonnes and Russia more than 1.5 billion tonnesWith #65533;rankings on more than 200 topics #65533;data on more than 180 countries #65533;details profiles of more than 65 of the world's major economies#65533;special profiles on the Euro area and the WorldThe Economist Pocket World in Figures is always eagerly awaited by its many thousands of fans. No-one who wants to be well-informed can afford to be without this new edition."
310,Pocket World in Figures: 2004 Edition,"The 2004 edition of this annual bestseller has been completely updated and revised, and includes new coverage on such subjects as women in parliament and several environmental and health measures. It now provides rankings on more than 200 topics and takes into account over 170 countries, together with detailed statistical profiles of more than 60 of the world's major economies. If you require up-to-date information about the world today - on subjects as diverse as geography, population and demographics, business, finance and the economy, transport tourism and the environment, society culture and crime - there is no more authoritative or absorbing source than The Economist Pockert World in Figures"
310,Maggie's Monkeys,"When Maggie reports that pink monkeys have moved into the refrigerator, her mother and father play along and accomodate the invisible visitors, much to the frustration of Maggie's older, reality-obsessed brother."
310,It&#039;s Picture Day Today! (Richard Jackson Books (Atheneum Hardcover)),A classroom of art supplies gathers for their picture day.
310,Rex and Lilly Playtime (A Dino Easy Reader),Dinosaur siblings Rex and Lilly play at various activities.
310,Grandpa Bear's Fantastic Scarf,"A wise old bear teaches his grandson about how to approach life and happiness, using the scarf he weaves each day as a metaphor."
310,"Good News (Ready-to-Read, Level 1)","As the news of Canada Goose's newly laid eggs spreads from animal to animal, the facts become monstrously distorted."
310,Gruesome Acts of Capitalism (Semaphore Series),"David Lester catalogues concise and understaded, yet politically and socially potent injustices of capitalist ideology on the world's indigent people, and the devastating environmental consequences of industrialization. These gruesome statistical facts about the harsh reality of capitalism's impact on the world will appall, inspire, and incite."
310,Singing Down the Rain,"In the midst of a severe drought, a mysterious woman drives into town claiming she specializes in rainsongs."
310,Grandfather Four Winds and Rising Moon,"Grandfather Four Winds helps his young grandson learn the lessons of courage, gratitude, generosity, and faith from the old apple that is sacred to their people."
310,Beware of Dug! (Pictureback(R)) (UP Movie Tie In),"Read along with Disney! After attaching helium balloons to his house, Carl floats away! And when the house lands in South America, Carl discovers a young stowaway. The two embark on an unforgettable adventure, which includes a mad villain and a sixteen-foot-tall bird."
310,A Farm of Her Own,"Ten-year-old Emma spends a wonderful summer with her cousins, great aunt, and great uncle on their Vermont farm."
310,Trouble on the Tracks,"There's Trouble with a capital ""T"" lurking among the familiar faces as a train makes its way through the villages along its route."
310,Hands As Warm As Toast,"Libby feels unprepared and frightened on her first day of kindergarten, but her teacher gives her a very special job that makes that day, and the rest of the year, much easier."
310,Robin's Room,"Five-year-old Robin creates chaos all over the house, until he is allowed to design his own room."
310,Dappled Apples,"Rhyming text and illustrations celebrate the pleasures of fall, from turning leaves and apple picking to pumpkins and Halloween."
310,A Crow's Journey,A crow makes a journey to find out what happens to the winter snow.
310,Pocket World in Figures: 2001 Edition,"This title has been completely updated, revised and refreshed, with expanded coverage that includes a section on space exploration and UFO sightings."
310,"Where We Stand: Can America Make it in the Global Race for Wealth, Health, and Happiness?","The official sourcebook for the PBS series Made in America, this almanac of the '90s is a must-have popular reference work for business executives, readers of cultural literacy, and anyone who needs to know popular, cultural, and economic trends. Graphics, charts, and maps."
310,Windabgeworfenes Licht.,None
310,Statistical Abstract of the United States 2003,"The official authoritative guide for data on the economic, social, and political lives of Americans. Produced by the Census bureau, the Statistical Abstract provides exhaustive information from the 2003 Census, and gives complete up-to-date information on the United States from national, state, and regional levels. nbsp; This guide also contains more than 1,000 additional charts and tables covering every facet of American behavior, which are organized by age, state and geographical area and other variables. Information in this edition includes: population statistics by age, sex, race and metropolitan area; income, consumers expenditures and wealth distribution; vital information on births, teen births rates and infant mortality, deaths and marriages; law enforcement data including drug-related arrest rates, hate crimes, and delinquency cases, and banking and finances, debt, interest rates, and the stock and bond markets. nbsp;"
310,Captain Fact: Egyptian Adventure - Book #4,"Captain Fact and Knowledge travel back in time to ancient Egypt, where they meet mummies and pharaohs. Contains some facts about ancient Egypt."
310,The Memory Horse,"The village is holding a special auction to save the local carousel. People are bidding on the old horses and taking responsibility for refurbishing them. Sarah knows money’s scarce, but her grandfather bids on Starflyer, the horse that his late wife enjoyed riding in the summers of their youth. As grandfather and granddaughter paint the horse, they use symbols of the woman they loved: ribbons that she won at the fall fair, stamps for the letters she wrote to soldiers during the war, and most importantly, a heart around her name. Although the next generations to ride Starflyer will never know her, painting the horse is a perfect way to celebrate and to remember her."
310,3-D Extreme,"See Guinness World Record-breakers in an all-new, extreme way: 3-D!"
310,Robin's Home,Robin learns how to fly and build a nest. Includes information on the life cycle of robins.
310,Mrs. Donald's Dog Bun and His Home Away from Home,"Dr. and Mrs. Donald's dog Bun dreams of living in his own little house instead of the Donalds' house, but when his wish comes true it is not as nice as he expected."
310,Spss 8.0 Guide to Data Analysis,"For undergraduate or graduate courses in which greater knowledge of SPSS as a tool for data analysis is desired. Also for courses in Data Analysis. * This text introduces the concepts of data analysis from collecting and coding data to interpreting the results of statistical analyses. The emphasis is on understanding fundamental concepts such as data distributions and different kinds of relationships. Simulations and analyses of real data are used to illustrate statistical concepts and models. Chapter summaries and exercises reinforce learning. In addition to teaching statistics, this guide includes instructions for operating the full or student version of SPSS 8.0 for Windows. Extensive problem sets using the companion data disk make this both a useful textbook and reference tool."
310,Pocket World in Figures: 1999 Edition,"For settling lunch-table arguments and bets, it is hard to beat The Economist Pocket World in Figures. --The Wall Street JournalA perennial bestseller, The Economist Pocket World in Figures provides important statistical information on nations around the world. Now revised and expanded, the 1999 Edition offers over 200 rankings by topic that include 171 countries, and presents up-to-date profiles of more than 60 major global economies. Covering everything from population and life expectancy to agriculture and tourism, this authoritative reference tells you at a glance: Which countries have the highest purchasing power Who is the most--and least--trade dependent What city has the highest quality of life Where inflation is the lowest--and highest Who spends the most on health and education Which are the largest businesses and banks Who recycles the most Where the most automobile accidents occur Who owns the most televisions and home computers And much, much more . . .Accurate and informative, The Economist Pocket World in Figures is an indispensable resource for those who need key facts and figures about the world today.THE ECONOMIST, launched in 1843, is the most authoritative and influential international news and business magazine, and is widely read by top decision makers across the world."
310,Wild Bog Tea,"This story beautifully describes the gradual development of a bog. A boy and his grandfather visit a newly formed bog and observe bog orchids, sandhill cranes, and wild plum; then they go home and make wild bog tea. As the narrator grows into a man, he continues to visit the special place with his grandfather, and they watch it mature into a full-fledged bog. Finally, after his grandfather’s death, the man revisits the bog and remembers the years of his boyhood."
310,"How Did You Grow So Big, So Soon? (Picture Books)","The night before his first day at school, a mother and son recount other new experiences he has had, such as his first words and first steps, and celebrate his growth and accomplishments."
310,PASW Statistics 18 Guide to Data Analysis,"The PASW Statistics 18 Guide to Data Analysis is a friendly introduction to both data analysis and PASW Statistics 18 (formerly SPSS Statistics), the world's leading desktop statistical software package. Easy-to-understand explanations and in-depth content make this guide both an excellent supplement to other statistics texts and a superb primary text for any introductory data analysis course. With this book, you'll learn how to describe data, test hypotheses, and examine relationships using PASW. Author Marija NoruA is incorporates a wealth of real data, including the General Social Survey and studies of Internet usage, opinions of the criminal justice system, marathon running times, library patronage, and the importance of manners, throughout the examples and expanded chapter exercises. This unique combination of examples, exercises, and contemporary data gives you hands-on experience in analyzing data and makes learning about data analysis and statistical software relevant, unintimidating, and even fun A data CD-ROM is included with this book."
310,Ghost Voyages II: The Matthew,"In this sequel to Ghost Voyages, stamp traveler Jeremy is once again aboard famous Canadian sailing ships of the past, this time sailing with John Cabot as he claims Newfoundland for England. Eleven-year-old Jeremy's got good reason to get out of the house and get out of the present--demanding letters from a father he hasn't seen since he was four have got his mother really upset. He turns again to his grandfather's stamp album and the magical magnifying glass that took him on adventures to the past. After a brief, frightening trip to a storm-tossed Bluenose, Jeremy picks up the stamp depicting The Matthew, the small ship that John Cabot sailed in to discover eastern Canada. Not only does Jeremy witness the answer to several questions that have puzzled historians about Cabot, but he bumps into a very surprising visitor on The Matthew. This exciting adventure story is fit for those with an interest in sailing ships, important moments in Canadian history, or just in a great fantasy yarn by a master Canadian storyteller. Cora Tayloris one of Canada's best-known children's authors. She has published more than a dozen juvenile novels. Cora's Coteau titles include the very successful Ghost Voyages series and the Spy Who Wasn't There series, which includes Adventures in Istanbuland Murder in Mexicoas well as her latest book, Chaos in China."
310,Das System. Die Machenschaften der Macht,None
310,"Demography in early America; beginnings of the statistical mind, 1600-1800",None
310,Student&#039;s Solution Manual Probability & Statistics,This manual contains completely worked-out solutions for all the odd-numbered exercises in the text.
310,Poisoning (How My Body Works),None
310,SPSS 10.0 Guide to Data Analysis,"A supplementary or primary textbook for a class introducing data analysis, designed to be used with the SPSS desktop statistical software package running on Windows 95+. Norusis uses data from the General Social Survey and other real-world sources to demonstrate data analysis in several of the chapt"
310,The Stoneboat,"A young boy's father, like many of the local farmers, owes money to the powerful Mr. Richard. Although Mr. Richard has been unfriendly, when the boy sees him clearing a field of stones, he decides to lend a hand. The boy's father joins in, and by dawn the difficult job is completed and the debt has been forgiven. This historically accurate story of farm life in the '20s expands the author's series of stories about traditional rural life."
310,The statistical movement in early Victorian Britain: The foundations of empirical social research,"Examines the main features of the statistical movement in early Victorian Britain, especially in the 1830s and 1840s until its demise in 1852, in order to find out how it organized itself, to assess its achievements and to discover a distinctive philosophy, if it had one. Most of the social statisticians of the time are included here and their activities are introduced by a survey of British social statisticis from 1660 to 1830. The remainder of the book is divided into two parts: government departments and social statistics, 1832-1852; the statistical societies of London, Manchester, and of other provincial towns such as Glasgow, Bristol, Belfast and Leeds."
310,"Der schwierige Mitmensch. Psychotherapeutische Erfahrungen zur Selbstkenntnis, Menschenkenntnis und Charakterkunde",None
310,The dictionary of statistics,"Mulhall's Dictionary of Statistics, first published in 1883, is not only a standard work of reference for economists, but also a valuable tool for anyone studying almost any aspect of 19th-century life. Providing ample statistics information on a vast range of topics - ranging from agricultural, arms, charities, cheese, diet, disease, to insurance, land, marriage, shipping and prostitution - the Dictionary is illustrated throughout with clear tables, bar charts and several illustrations. Each of the large subjects is introduced with a conspectus or general table showing the figures approximately for each country every then years. This is followed by a more detailed description of each country, showing the official and non-official statements at successive epochs. Global in scope, there a few modern compilations that have been extensively used."
310,SPSS 13.0 Brief Guide,"'SPSS 13. 0 for Windows Brief Guide' uses a tutorial system to acquaint beginning users with the components of the SPSS system. Learn how to use the Data Editor, import data into SPSS, work with statistics and output, create and edit charts, modify data values, manage syntax and data files, calculate new data values, and sort and select data."
310,Pocket World in Figures: 2000 Edition,"The new edition of this annual bestseller has been completely updated and expanded. It contains extensive information about the world today - on subjects as diverse as geography, business, transport, finance, the environment, and crime."
310,"Black Australians; A Survey of Native Policy in Western Australia, 1829–1897",None
310,Arbeitsbuch Statistik,"Dieses Arbeitsbuch ergänzt das Lehrbuch ,,Statistik - Der Weg zur Datenanalyse"" von Fahrmeir/Künstler/Pigeot/Tutz. Es bietet eine Fülle von Aufgaben mit den dazugehörigen, sehr ausführlich beschriebenen Lösungen sowie Computerübungen mit realen Daten. Es dient damit der Vertiefung und selbstständigen Einübung des im Lehrbuch vermittelten Stoffes zur Wahrscheinlichkeitsrechnung, deskriptiven und induktiven Statistik. Die 5. Auflage enthält eine Reihe neuer Aufgaben, die meist in Klausuren verwendet wurden."
310,Practical Business Statistics with CD-ROM Package,"This volume examines the applications of business statistics, using examples with real data that relates to the functional areas of business such as finance, accounting, and marketing. Topics include defining the role of statistics in business, and data structures and data sets."
310,Pocket World in Figures: 1998 Edition,"Essential facts about countries around the world-in one accessible resource A perennial bestseller, The Economist Pocket World in Figures provides important statistical information on nations around the world. Now revised and expanded, it offers over 200 rankings by topic that include 171 countries, and presents up-to-date profiles of more than 60 major global economies. Covering everything from agriculture and health to marriage and crime, this authoritative reference tells you at a glance: Where inflation is the lowest-and highest Which countries have the fastest growing stock markets What city has the highest quality of life Who spends the most on education Where people live longest and die youngest Who are the heaviest drinkers or smokers Who buys the most books, fiction and nonfiction Who owns the most home computers And much, much more . . . Accurate and informative, The Economist Pocket World in Figures is an indispensable resource for those who need key facts and figures about the world today."
310,The book of world rankings,None
310,Flight of the Whirligigs,"Grant Innes, a painter, and his dog Happy decide to visit their friend Mazie, who lives in a small village beside the sea. After a long journey, the old blue bus bumps to a stop. Mazie meets her friends and takes them back to her seaside home. Grant cannot believe Mazie's yard, full of brightly colored wooden birds and animals stuck on posts and nailed to the house. Mazie explains that these are whirligigs and she has made them herself. When the wind blows in from the sea, all the hinged paws and wings flap and spin. The wind brings magic too! The vibrant and bold colors of Grant Innes' artwork form the heart of this picture book. Each painting conveys an infectious cheerfulness that is sure to appeal to children and parents alike."
310,Injury facts,None
310,"Alles über Menschenkenntnis, Charakterkunde und Körpersprache: Von der Kunst, mit Menschen richtig umzugehen",None
