DDC,Title,description
263,Weird But True! Christmas: 300 Festive Facts to Light Up the Holidays,"Presents unusual facts about the holiday, including how upside-down Christmas trees can be purchased, how Sweden erects a giant straw goat for the occasion, and how mystery elves have been spotted in Michigan handing out money to strangers."
263,Holy Thursday: An Intimate Remembrance,"These pages are for all those weary ones who go to Mass faithfully but still find no relief for their parched and careworn spirits. The famed novelist Francois Mauriac walks through the great events of Holy Thursday, showing how each -- the foot washing, the institution of the priesthood and the Eucharist, and more -- flows from the abiding love of the Savior. His reflections on each are vivid, spirit-filled, and able to move the stoniest heart to fervor."
263,"Celebrate Easter: With Colored Eggs, Flowers, and Prayer",An introduction to the customs related to the Christian holiday of Easter.
263,Christmas from the Back Side: A Different Look at the Story of Jesus Birth,"Popular and beloved author J. Ellsworth Kalas presents new insight into the biblical story of Christmas. Kalas approaches the season through the ""back side""--through a unique starting point, a creative retelling, a new ""lens,"" or the eyes of a minor character. Kalas's creative approach both clarifies basic teachings and introduces new possibilities of meaning, even for those who are most familiar with the Christmas story. Enriched with contemporary illustrations and personal experiences, this volume will provide new perspectives."
263,Come Worship With Me: A Journey Through the Church Year (Mouse Books),"Those lovable friends, the church mice who took us on a tour of Sunday worship in A Children's Guide to Worship, are back, and this time they are teaching about the holidays and seasons of the church. In this colorful and beautifully illustrated children's book, Advent, Christmas, Palm Sunday, Easter, and more come alive as the mice trace the journey of the church year and invite children of all ages to worship."
263,The Celtic Year,"Celebrate a full year's worth of everything Celtic, from the lives of the Celtic saints to annual festivals and traditional tales handed down through generations uncounted. The rich essence of Celtic spirituality is revealed through an illustrated treasury of traditional prayers, accompanied by suggested pilgrimages to Celtic shrines and historic sites throughout the British isles, one for each month of the year. The pilgrimages are described in vivid detail, with maps, walking directions and colorful descriptions of what you'll see along the route. And because not everyone can visit these sites in person, the journeys need not be undertaken in the physical sense, but rather they may be used as launching pads for your own spiritual journeys of discovery."
263,"Cloth for the Cradle: Worship resources and readings for Advent, Christmas & Epiphany",This rediscovery of the stories of Christ's birth through adult eyes is for use in group and worship situations. The material is drawn from the work of the Wild Goose Worship Group who have an innovative style of worship.
263,"I'll Push You: A Journey of 500 Miles, Two Best Friends, and One Wheelchair","""Two best friends, 500 miles, one wheelchair, and the challenge of a lifetime. Friendship takes on new meaning in this true story of Justin and Patrick, born less than two days apart in the same hospital. Best friends their whole lives, they grew up together, went to school together, and were best man in each other's weddings. When Justin was diagnosed with a neuromuscular disease that robbed him of the use of his arms and legs, Patrick was there, helping to feed and care for him in ways he'd never imagined. Determined to live life to the fullest, the friends refused to give into despair or let physical limitations control what was possible for Justin. So when Justin heard about the Camino de Santiago, a 500-mile trek through Spain, he wondered aloud to Patrick whether the two of them could ever do it. Patrick's immediate response was: ""I'll push you."" I'll Push You is the real-life story of this incredible journey. A travel adventure full of love, humor, and spiritual truth, it exemplifies what every friendship is meant to be and shows what it means to never find yourself alone. You'll discover how love and faith can push past all limits--and make us the best versions of ourselves''- -"
263,God Gave Us Angels,"Little Cub and Papa Bear wander their arctic neighborhood discussing what angels are, whether they are really all around, what they look like, and how they serve God and protect His cubs."
263,Subversive Sabbath: The Surprising Power of Rest in a Nonstop World,"We live in a 24/7 culture of endless productivity, workaholism, distraction, burnout, and anxiety--a way of life to which we've sadly grown accustomed. This tired system of ""life"" ultimately destroys our souls, our bodies, our relationships, our society, and the rest of God's creation. The whole world grows exhausted because humanity has forgotten to enter into God's rest. This book pioneers a creative path to an alternative way of existing. Combining creative storytelling, pastoral sensitivity, practical insight, and relevant academic research, Subversive Sabbath offers a unique invitation to personal Sabbath-keeping that leads to fuller and more joyful lives. A. J. Swoboda demonstrates that Sabbath is both a spiritual discipline and a form of social justice, connects Sabbath-keeping to local communities, and explains how God may actually do more when we do less. He shows that the biblical practice of Sabbath-keeping is God's plan for the restoration and healing of all creation. The book includes a foreword by Matthew Sleeth."
263,The Land Called Holy: Palestine in Christian History and Thought,"Drawing on both primary texts and archaelogy, Wilken traces the Christian conception of a Holy Land from its origins inthe Hebrew Bible to the Muslim conquest of Jerusalem in the seventh century."
263,The Liturgical Year: Its History and Its Meaning After the Reform of the Liturgy,The liturgical year emanates and derives its growth from the passion and resurrection of Christ. The present year enumerated in the Roman Calendar is the sum of the feasts that have found their set place in the annual cycle. For each of these feasts and the seasons Doctor Adam gives an individual historical-liturgical account. His basic aim is to explain the theological and spiritual substance of the liturgical year against the background of its historical development.
263,King of the Stable,"While staying with his uncle, an innkeeper in Bethlehem, Matthew helps prepare a place for the baby Jesus to be born."
263,Whose Land? Whose Promise?: What Christians Are Not Being Told About Israel and the Palestinians,Revised and updated edition of the bestselling leadership guide for pastors as well as those on their path to ordained ministry.
263,Perspectives on the Sabbath: Four Views,"Perspectives on the Sabbath presents in point-counterpoint form the four most common views of the Sabbath commandment that have arisen throughout church history, representing the major positions held among Christians today. Skip MacCarty (Andrews University) defends the Seventh-day view which argues the fourth commandment is a moral law of God requiring us to keep the seventh day (Saturday) holy. It must therefore remain the day of rest and worship for Christians. Jospeh A Pipa (Greenville Presbyterian Theological Seminary) backs the Christian Sabbath view which reasons that ever since the resurrection of Christ, the one day in seven to be kept holy is the first day of the week. Craig L. Blomberg (Denver Seminary) supports the Fulfillment view which says that since Christ has brought the true Sabbath rest into the present, the Sabbath commands of the Old Testament are no longer binding on believers. Charles P. Arand (Concordia Seminary) upholds the Lutheran view that the Sabbath commandment was given to Jews alone and does not concern Christians. Rest and worship are still required but not tied to a particular day."
263,The Christ of Christmas: The Advent Reader,"More and more people are now looking for ways to celebrate the Advent season. This modern favorite from Calvin Miller, now in a cozy jacketed hardcover edition, features brief everyday devotions for the entire month of December that bring readers back to the very first Christmas. Each devotion includes a full-page Scripture reading, main message, call-out quote, and written prayer. For anyone who desires a longer stay, there's an additional passage to read from outside the Gospel accounts based on the day's theme, as well as discussion questions that encourage group study or family time.Revisit the manger, the miracle, and the meaning of Advent with The Christ of Christmas."
263,Little Colt's Palm Sunday,"A young donkey asks his mother to retell how his great-great-grandfather once carried the mother of Jesus while she was with child, then learns for himself how marvelous it feels to do something for God."
263,"In Search of Deep Faith: A Pilgrimage into the Beauty, Goodness and Heart of Christianity","""Grappling with [questions about faith and meaning], Jim Belcher set out on a quest to see how the Christian faith faces the challenges of the modern world and answers the cries of the human soul. Seeking renewal after a draining season of life, he and his family spent a year traveling through Europe, exploring the faith that has shaped civilizations throughout the centuries""--Amazon.com."
263,Little Bunnys Easter Surprise,"Little Bunny surprises her mother, father, and baby brother with Easter baskets for all of them."
263,Celebrating the Christian Year,Describes the major Christian holidays and shows how to make each one a family celebration.
263,Make Room: A Child's Guide to Lent and Easter,"While the Advent season is filled with fun and expectations, Lent can be more difficult for children. How can we help children approach this season in a way that is meaningful and not frightening? Make Room presents Lent as a special time for creating a welcoming space for God. Other books offer excellent ideas for going through the Lenten season with children, but Make Room uniquely connects its projects to the story of Jesus. Simple and practical activities such as baking bread, having a neighbor over for dinner, uncluttering your room, and watching less TV become acts of justice and kindness, part of a life of following and imitating Christ, and a way to make room for God in our lives and in the world around us. Other books tell the Passion narrative for young readers; this unique book integrates themes of hospitality and self-giving that echo Jesus' ministry, Jesus' entire life. Make Room invites children to wonder about the story, to encounter Lent with all their senses, and to experience activities in Lent as part of a life of discipleship."
263,The Pilgrim's Guide to Santiago de Compostela,"The Pilgrim's Guide to Santiago de Compostela presents the first complete English translation of Book Five of the Liber Sancti Jacobi or Codex Calixtinus. The Medieval Christian world knew three major pilgrimage sites: Jerusalem, Rome, and Santiago de Compostela. Between the 11th and 13th centuries the pilgrimage to Santiago was by far the most popular, undertaken by hundreds of thousands of pilgrims year after year. This 12th-century guidebook traces the route from southern France to Santiago de Compostela in northwestern Spain. William Melczer discusses Relics and Pilgrimage, The Origin of the Cult of St. James, Myth and Historical Reality, The Iter Sancti Jacobi, The Liber Sancti Jacobi, Pilgrimage without Ideology, and The Iconography of St. James. This book includes extensive commentaries and notes that highlight historical, geographical, art-historical, hagiographic, and general cultural matters along the route traced by the Guide. This work has become the standard edition of this text for individuals, libraries and classroom reading. Illustrated, introduction, gazetteer, hagiographical register, bibliography, index."
263,Roman Pilgrimage: The Station Churches,"In recent decades, Americans in Rome have revived an ancient Christian custom: the daily pilgrimage to dozens of Rome's most striking churches during Lent and Easter Week. Along this historical and spiritual pathway, pilgrims encounter hidden artistic wonders and treasured Christian commentaries while also confronting the great mysteries of the Christian faith through a program of biblical and early Christian readings. The itinerary of the Roman station church pilgrimage offers Christians an opportunity to reflect on their religion and ponder the quality of their discipleship. In Roman Pilgrimage, bestselling theologian George Weigel, art historian Elizabeth Lev, and photographer Stephen Weigel guide readers along this religious and aesthetic journey with gorgeous photographs and revealing essays on the pilgrimage's art, architecture, and liturgies. A reminder of the call for renewal and conversion during each Lenten season, Roman Pilgrimage reflects on the deepest truths of Christianity and the exquisite beauty of the station churches of Rome."
263,"Celebrate Christmas: With Carols, Presents, and Peace",Discusses the meaning of and traditions surrounding the celebration of Christmas.
263,"Imaging the Word: An Arts and Lectionary Resource, Vol. 1","Imaging the Word is an award-winning, full-color, coffee-table-size book filled with some of the world's finest art. Imaginatively blended with the lectionary readings for each week of the year, the contents have been selected for multi-generational and multicultural appeal. Available in either hardcover or paperback, Imaging the Word includes -- along with the stunning artwork -- stories, music, drama, portions of scripts, liturgies, and Bible commentary. Inspirational and stimulating, Imaging offers a unique resource for church groups and for individuals in private study and devotion -- as well as a treasure for home use and for those planning worship."
263,The Sabbath as Rest and Hope for the People of God (Short Studies in Biblical Theology),"A Short Study of the Sabbath from Creation to Consummation When it comes to the Sabbath, Christians have different ideas on what it means and how to observe it. For many people, it is a day to go to church and have fellowship with other believers. What they often miss, though, is that the Sabbath is intricately tied to rest and worship-both of which ultimately point to the Lord as our creator and redeemer. In this addition to the Short Studies in Biblical Theology series, Guy Prentiss Waters offers an introductory study of the Sabbath from the creation of the world to the consummation of all things when Jesus returns. He shows how the Sabbath is observed through the major themes and genres of the Bible-creation, law, prophets, Jesus, and the apostles-and how that applies to our lives today. Waters teaches us about the Sabbath's full restoration in the new heavens and the new earth and its continual reminder of the covenant that God has made with his people. - Written for New Believers and Seasoned Saints Alike: Perfect for laypersons, pastors, college and seminary students, and academics - Practical: Examines how the Sabbath is relevant to the church now as well as how it will be restored in the new heavens and the new earth - Short Studies in Biblical Theology: Part of a series designed to give readers accessible volumes on God's word."
263,"The Origins of Feasts, Fasts, and Seasons in Early Christianity (Alcuin Club Collections)","The liturgical year is a relatively modern invention. The term itself only came into use in the late sixteenth century. In antiquity, Christians did not view the various festivals and fasts that they experienced as a unified whole. Instead, the different seasons formed a number of completely unrelated cycles and tended to overlap and conflict with one another. Drawing upon the latest research, the authors track the development of the Church's feasts, fasts and seasons, including the Sabbath and Sunday, Holy Week and Easter, Christmas and Epiphany, and the feasts of the Virgin Mary, the ma"
263,J Is for Jesus: The Sweetest Story Ever Told,I want a candy cane too! Everyone loves a candy cane-but it's easy to overlook the meaning of this familiar Christmas tradition in all the hustle and bustle of the season. This sweet story reminds little ones that the candy cane represents Jesus' birth and the gospel message too.
263,What Is Thanksgiving?,"Using whimsical art and rhyming verse, the author helps even the youngest child understand that Thanksgiving is really about showing gratitude for all the blessings in our lives."
263,The Way Is Made by Walking: A Pilgrimage Along the Camino de Santiago,"Arthur Paul Boers describes his month-long journey on the Camino de Santiago in Spain, a classic pilgrimage route that ends at the cathedral where St. James is buried. He relates what he learned on the Camino to life back home in a way that spiritually nurtures readers."
263,Easter Is…for Me! (A For Me Book),"Pictograms and simple text discuss the origins, significance, and symbols of Easter."
263,Saints of the Roman Calender: Including Feasts Proper to the English-Speaking World,Biographical and liturgical reflections on the saints.
263,Christmas Uncut,"The authentic Christmas story, told in a warm, winsome and witty way. Perfect for giving away. The nativity story is often seen as cute and cuddly and for kids. But that's because some of what really happened at the first Christmas has been edited out of popular retellings! The full, unabridged, uncut story is full of twists and turns, controversy and mystery. This best-selling book, now revised and updated, tells readers what really happened all those years ago, and why it really matters for our lives and futures today. Warm and witty, short and easy to read, Christmas Uncut is perfect for giving out at Christmas services and events, or to nonbelieving family and friends. Carl Laferton is EVP Publishing/Editorial Director at TGBC. He is the best-selling author of The Garden, the Curtain and the Cross God's Big Promises Bible Storybook, and also serves as series editor of the God's Word for You series. Before joining TGBC, he worked as a journalist and then as a teacher, and pastored a congregation in Hull. Carl is married to Lizzie, and they have two children. He studied history at Oxford University."
263,Darkest Night Brightest Day: A Family Devotional for the Easter Season,"""Children are sure to remember the contrast between the darkness at the death of our Lord and the light-filled events from Christ's resurrection onward""--"
263,A Church for All,"""Celebrates a diverse community on a Sunday morning at an inclusive church that welcomes all people regardless of age, class, race, gender identity, and sexual orientation. Come to the church for all!""--"
263,The Origins of Christmas,"When was Christmas first celebrated? How did December 25 become the date for the feast? How did the Bible's ""magi from the East"" become three kings named Melchior, Caspar, and Balthasar who rode camels from three different continents to worship the newborn Christ? How did the Feast of the Nativity generate an entire liturgical season from Advent to Candlemas? Why did medieval and Renaissance artists portray Joseph as an old man? When did the first Christmas music appear? And who was the real Saint Nicholas? These and many other questions are answered in this revised and expanded edition of The Origins of Christmas. The story of the origins of Christmas is not well known, but it is a fascinating tale. It begins when the first Christians had little interest in Christ's Nativity, and it finishes when Christmas had become an integral part of Christian life and Western culture."
263,Embracing Rhythms of Work and Rest: From Sabbath to Sabbatical and Back Again,"In our frenzied culture, the possibility of living in balanced rhythms of work and rest often feels elusive. This rings especially true for pastors and leaders who carry the weight of nonstop responsibility. Most know they need rest but might be surprised to find within themselves a deep resistance to letting go and resting in God one day a week, let alone for longer seasons of sabbatical. The journey to a meaningful sabbath practice is slow and gradual, and it is a journey we need to take in community. Sharing her own story of practicing sabbath for the past twenty years, Ruth Haley Barton offers hard-won wisdom regarding the rhythms of sabbath, exploring both weekly sabbath keeping as well as extended periods of sabbatical time. Embracing Rhythms of Work and Rest grounds us in God's intentions in giving us the gift of sabbath, providing practical steps for embedding sabbath rhythms in churches and organizations. Each chapter concludes with ""What Your Soul Wants to Say to God,"" an opportunity to reflect and engage God around your own journey with the material. Sabbath is more than a practice-it is a way of life ordered around God's invitation to regular rhythms of work, rest, and replenishment that will sustain us for the long haul of life in leadership."
263,A Cup of Trembling: Jerusalem and Bible Prophecy,"Through careful study of biblical prophecy, this definitive examination shows why Jerusalem, a small city with no strategic or industrial importance, is the key to peace in the world. Hunt explores Jerusalem's past and future roles in God's plan."
263,The War on Christmas,"Argues that the secularization of Christmas violates the free expression of Christian traditions and contradicts the intentions of America's founders, in an account that cites state and corporate rulings against the practice of certain traditions."
263,Welcome to the Church Year: An Introduction to the Seasons of the Episcopal Church,"From birthday cakes and anniversary dinners to summer vacations at the beach, each family has its own ways of marking the days and seasons of its life. For the Christian family-especially Episcopalians-it's no different. With an array of colors and an assortment of rich traditions, Episcopalians move through the Church year, marking the days and seasons that tell the story of Christ in our lives-in history and today. This book-written for newcomers to the Episcopal Church as well as lifelong members-takes readers by the hand and leads them through the Church year, from the first Sunday of Advent through the last Sunday of Pentecost, answering questions like ""Why do we use purple in Lent?"" and ""What does Maundy Thursday mean?"" In an easy-to-read conversational style, Welcome to the Church Year introduces readers to the traditions of the Church seasons and explains why we do what we do. But it does more than offer interesting trivia about church vestments and pageantry. Its insights can help readers participate in the liturgies of the Church year in a deeper, more meaningful way."
263,Touching Wonder: Recapturing the Awe of Christmas,"Religion & Spirituality. Nonfiction. HTML:This bold retelling of Luke 1�2, based on Eugene Peterson's Message translation, reads like a novel and invites readers to experience the Nativity with fresh wonder. ."
263,"Eastertide: Prayers for Lent Through Easter from The Divine Hours (Tickle, Phyllis)","In her acclaimed trilogy , The Divine Hours, Phyllis Tickle introduced modern Christians to the time-honored practice of ""praying the hours."" In this exquisite new volume, she provides a vibrant program of prayer dedicated to the anticipation of Christ's resurrection. Beginning with Ash Wednesday and moving through Lent and on to Easter Sunday, Eastertide provides the daily prayers that bring practitioners into the full spirit of this season. Each day is filled with psalms, readings from the Bible, and hymns of praise and worship, just as they appear in the larger volume, The Divine Hours: Prayers for Springtime . Newcomers to this beloved tradition will find that Eastertide is the perfect introduction to joining the ancients in the tradition of fixed-hour prayer. ""A wise rabbi once told me that it is not how many prayers we don't say that matters to God, but rather how many we do. That is important to all of us, but especially for beginners. If this is your first attempt to return to this most ancient of Christian practices, it is wise to remember that you are entering into a discipline and, like all disciplines, this one sits hard and heavy upon one at times. There are hours you will miss and/or some that you can't even begin to figure out how to observe. That is all right, for either the joy will carry you into greater joy and transmute the discipline into privilege, or you will find yourself simply the wiser and the richer for such experience as you have had. As the rabbi said, that is what matters ultimately."""
263,Christ in the Feast of Tabernacles,"The author is the current president of Jews for Jesus, a ministry dedicated to reaching Jews with the Gospel. This book is written for Jews, messianic believers, and Gentiles curious about the connection between the ancient fall festival of the Old Testament and Jesus Christ, and for missionaries evangelizing to Jewish people. A companion book to Christ in the Passover ."
263,Jerusalem in Prophecy,"Jerusalem has an incredible future in store, and it's at the very center of Bible prophecy. This book, by the author of The Stones Cry Out and Secrets of the Dead Sea Scrolls, reveals what will happen, who the key players will be, and what signs reveal we're drawing close."
263,If You're Missing Baby Jesus: A True Story that Embraces the Spirit of Christmas,The discovery of an extra Jesus figure in a newly-purchased nativity set leads a compassionate mother and her family to find the real meaning of Christmas.
263,The Essential Lenten Handbook: A Daily Companion (Essential (Liguori)),"This handbook is conceived as an essential reference for the season of Lent, and for the reader's spiritual preparation for the feast of Easter. It collects in one volume prayers, practices, customs, and a glossary of specifically Lenten terms -- in short, all that may be needed in order to provide the reader with the opportunity to journey with the Lord from Ash Wednesday to Holy Thursday, the beginning of the Easter Triduum.Central to this collection is a series of daily meditations, based on the changing liturgical cycle, which guide the reader through the season with Scripture and the Word. The meditations are a contemporary reflection, weaving together story, anecdote, and practical wisdom in order to provide a springboard for private prayer and meditation."
263,Mater and the Easter Buggy (Disney/Pixar Cars),"When Mater becomes increasingly excited about the Easter Buggy's annual delivery of such goodies as lug nuts and coolant, a skeptical Lightning McQueen fears that his friend will find his Easter tire empty and devises a special holiday plan."
263,The Battle For Jerusalem,"Religion & Spirituality. Nonfiction. HTML:Newly updated and revised with the most current information about the events in the Middle East, Pastor John Hagee explains how the Israeli and Palestinian conflict will affect global politics, America's energy supply, and the world economy. The Battle for Jerusalem explores the heart of Israel's current struggle, the history behind the antagonism between Arabs and Jews, and the powerful significance of the Temple Mount, a thirty�five acre parcel that is the most fiercely contested real estate on the planet. Hagee explains how this conflict is not merely political or economic, but is also spiritual, with the repercussions of their actions continuing to echo across the world. Most importantly, Hagee illustrates how all the players in this tortuous conflict fit into God's plan for the ages. Previous editions: 0785267883, 0785265880, and 0785265422 ."
263,Image and Pilgrimage in Christian Culture,"First published in 1978 and hailed as """"an important foreshadowing of issues that have become prominent in more recent anthropology,"""" this classic work examines the theological doctrines, popular notions, and corresponding symbols and images promoting and sustaining Christian pilgrimage. The text examines two major aspects of pilgrimage practice: the significance of context, or the theological conditions that give rise to pilgrimage and the folk traditions that enable worshippers to absorb the meaning of the event; and the images and symbols that embody the experience of pilgrimage and t"
263,"Imaging the Word: An Arts and Lectionary Resource, Volume 2","The passages from the Bible included in Imaging the Word were selected from the Revised Common Lectionary, which is a listing of Bible readings for congregational life, worship, and preaching to be used throughout the church year. For each week and selected festivals, the readings often include passages from the Hebrew Scriptures, including the Psalms, and a portion of a Gospel and one other Christian scripture."
263,The Circle of Seasons: Meeting God in the Church Year,"""The church year is a uniquely Christian way of marking time. In this engaging introduction to liturgical time, K.C. Ireton takes readers through the liturgical year-from Advent to the second cycle of Ordinary Time-describing the origin of each observance and showing how the seasons connect with the stories of Scripture and the seasons of our lives. The Circle of Seasons presents a simple and traditional way of building your life around your faith, rather than the other way around.""--Amazon"
263,"Sabbathum Veteris et Novi Testamenti: or, The True Doctrine of the Sabbath","The True Doctrine of the Sabbath was the first scholarly treatment defending the concept of the Christian Sabbath or Lord's Day, later embodied in the Westminster Standards. Not reprinted since 1606, this influential work is presented afresh in a new critical edition."
263,Why Christmas?,"Why Christmas? is a wonderful evangelistic tool to present during the Advent and Christmas seasons. Many churches give this booklet as a gift to guests during a Christmas-themed Alpha celebration or place them inside Christmas bulletins. These booklets also make a great addition to the church welcome packet or for your greeters to give to each guest attending Advent or Christmas services. Alpha is based on a pattern found in the New Testament of people bringing their friends, family, and work colleagues to meet Jesus. Alpha is an easy way to say to friends, ""Come and see, come and explore your questions, come and hear about Jesus, come and see for yourself."" Everyone is welcome at Alpha, but the program is designed especially for people who would not describe themselves as Christians or church-goers."
263,Landscapes of the Soul: A Spirituality of Place,Invites readers to see ordinary places anew to appreciate the way in which place nurtures their spiritual lives. Reminds readers that God becomes present in the places that they inhabit. Readers will see with new eyes the places past and present that have shaped their spiritual journeys.
263,Windows on Christmas,"A different perspective can revolutionize our appreciation of the familiar. This is what Bill Crowder does as he examines the familiar story of the birth of Christ in the gospel of Luke. By looking through the windows provided by those who were there--Mary and Joseph, the angels and the shepherds, Simeon and Anna--we see and feel what they saw and felt, and learn from their responses. As we enter into the nativity events that altered the world forever and as we join the humble worshipers who welcomed Christ at His birth, we get what we need most--fresh perspective."
263,The Age of Pilgrimage: The Medieval Journey to God,"In a fascinating work of history, Sumption brings alive the traditions of pilgrimage prevalent in Europe from the beginning of Christianity to the end of the 15th century."
263,The Holy Land for Christian Travelers: An Illustrated Guide to Israel,"A trip to the Holy Land is on the bucket list of many Christians. But planning a meaningful trip in a place so filled with significant sites is an imposing task. Most travel guides are not prepared to link the Bible and land in an accurate and meaningful way because they are written for people of all faiths. So how can a Christian traveler prepare a trip that will illuminate God's Word and reveal the Lord's presence? In The Holy Land for Christian Travelers, John A. Beck provides a guide to the Holy Land for Christians with explanations of the biblical significance of important sites. The entries provide key Scripture references for reflection and a guide to the land that will encourage communion with God and a genuine spiritual experience for travelers as they walk in the footsteps of Jesus. A trip to the Holy Land can be a worship-filled, once-in-a-lifetime spiritual journey. This book puts a biblical scholar and experienced Holy Land guide at the reader's side."
263,The Pilgrim's New Guide to the Holy Land,"More than an updated second edition, this book combines the best information from the popular first edition with new insights to help you turn your travels into pilgrimages. In this edition of The Pilgrim's New Guide to the Holy Land, Stephen Doyle adds the words to familiar hymns, and maps and photos, and includes new insights gathered from the documents of Vatican II, Paul VI's Decree on Evangelization, and prose and poetry that foster the spirit of prayer. After a brief introduction to each Holy Place, Doyle provides the Scripture passages appropriate to those locations. In offering these passages, Doyle reminds us of Pius XII's statement that to find the meaning of God's word, we must go back to the original languages, determine the intention of the author, and take into account the literary form. Following Pius XII's suggestion, Doyle provides his own translation of Scripture passages. By presenting these passages he offers new meaning by exploring a new experience, in a new context, in a new culture. Doyle explains that there are major differences between going to the Holy Land as a pilgrim and going there as a tourist, or even as a student of history or archaeology. People join a pilgrimage from faith and for faith. This is not the same as a deepening of theological insight, or becoming more knowledgeable about the facts and beliefs of Christianity. The basic Vision that distinguishes a pilgrim from a tourist is summed up in a passage byPaul: Since you have accepted Christ Jesus as Lord, sink your roots deep in him, build your faith upon him, and overflow with thanksgiving"" (Col. 2:6). In The Pilgrim's New Guide to the Holy Land, Doyle brings together the elements that facilitate that Vision."
263,The Sacred Journey,"""When Yahweh became a man, he was a homeless vagrant. He walked through Palestine proclaiming that a mysterious kingdom had arrived...He called people to follow him, and that meant walking."" -- Charles Foster Humans are built to wander. History is crisscrossed by their tracks. Sometimes there are obvious reasons for it: to get better food for themselves or their animals; to escape weather, wars, or plague. But sometimes they go--at great expense and risk--in the name of God, seeking a place that feels sacred, that speaks to the heart. God himself seems to have a bias toward the nomad. The road is a favored place -- a place of epiphany. That's all very well if you are fit and free. But what if you are paralyzed by responsibility or disease? What if the only journey you can make is to the office, the school, or the bathroom? Best-selling English author and adventurer Charles Foster has wandered quite a bit, and he knows what can be found (and lost) on a sacred journey. He knows that pilgrimage involves doing something with whatever faith you have. And faith, like muscle, likes being worked. Exploring the history of pilgrimage across cultures and religions, Foster uses tales of his own travels to examine the idea of approaching each day as a pilgrimage, and he offers encouragement to anyone who wants to experience a sacred journey. The result is an intoxicating, highly readable blend of robust theology and lyrical anecdote -- an essential guidebook for every traveler in search of the truth about God, himself, and the world. When Jesus said ""Follow me,"" he meant us to hit the road with him. The Sacred Journey will show you how. The Ancient Practices There is a hunger in every human heart for connection, primitive and raw, to God. To satisfy it, many are beginning to explore traditional spiritual disciplines used for centuries . . . everything from fixed-hour prayer to fasting to sincere observance of the Sabbath. Compelling and readable, the Ancient Practices series is for every spiritual sojourner, for every Christian seeker who wants more."
263,The Day When God Made Church: A Child's First Book About Pentecost,"Children love birthday parties. This is a book - a first if its kind - to help kids understand and celebrate the birthday of the Church. The Day When God Made the Church is the story of Pentecost and how the Holy Spirit shaped, and continues to shape, who we are as God's Church. Children will learn the story of Pentecost: the sights, sounds, and events of that miraculous day described in the Book of Acts. They will also discover who the Holy Spirit is and how God calls each of us to follow Jesus. At the end, parents, educators, ministers will discover fresh ways to celebrate Pentecost with children in their own churches and families."
263,"Days of the Lord: The Liturgical Year, Vol. 1: Advent, Christmas, Epiphany",Days of the Lord: Volume 1
263,"Because of Bethlehem: Love Is Born, Hope Is Here - Study Guide, Groups/individuals Four Sessions","A remarkable gift can arrive in an unremarkable package. One did in Bethlehem more than 2,000 years ago. No one expected God to come the way he did. Yet the way he came was every bit as important as the coming itself. The manger is the message. In this four-session video Bible study, Max Lucado explores how the One who made everything chose to make himself nothing for us. He experienced hunger and thirst. He went through the stages of human development. He was taught to walk, stand, and wash his face. He was completely and genuinely human. Because of Bethlehem, we no longer have marks on our record . . . just grace. We have the promise that God is always near us, always for us, always within us-and that we have a friend and Savior in heaven. Long after the guests have left, the carolers have gone home, and the lights have come down, these promises endure. The Because of Bethlehem Study Guide includes video discussion questions, Bible exploration, and personal study and reflection materials for in-between sessions."
263,Glendalough: A Celtic Pilgrimage,"Visitors and pilgrims have been coming to Glendalough since early Celtic times, and today it is one of the most-visited ancient sites in Ireland. This detailed guidebook brings out the timeless mystery of this ancient and sacred place, and reveals the treasures of the rich traditions of the area, the legends and stories of its patron, St Kevin, and the lives, lifestyles and beliefs of its inhabitants since earliest times. Uniquely, this guidebook is also a book on Celtic spirituality, based on a pilgrimage journey through Glendalough where both visitor and pilgrim are helped to make connections between the Celtic spirituality of St Kevin and his followers and a spirituality relevant for their own lives today. ""It brings to both pilgrims and tourists a new source of inspiration linking the sixth century spirituality of Kevin and his followers with modern times in a meaningful way. In fact, it fills a void and gives food for thought and personal reflection.""--The Irish Catholic."
263,Stories Behind the Traditions and Songs of Easter,"The treasured traditions of Easter-little bunnies, parades, new Easter outfits, sunrise services, passion plays, and more-infuse our celebration of the season with meaning and glowing memories. And in ways you may not realize, they point us to the resurrection of Christ and our hope of life beyond the grave. Stories Behind the Traditions and Songs of Easter reveals the events and backgrounds that shaped the best-loved customs and songs of Easter, introducing you to stories you've never heard and a deeper appreciation for the holiday's familiar hallmarks."
263,Before and After Easter: Activities and Ideas for Lent to Pentecost,"Tells the fascinating history and traditions of Lent and takes families on a day-by-day journey through the season. Included are interesting crafts, activities, recipes and ideas for worship."
263,Silent Night: The Song from Heaven,"The origins of the classic Christmas carol Silent Night, born in Austria asStille Nacht, the song from heaven, is told in this volume illustrated withgold scherenschnitte, traditional Austrian paper cutting."
263,Sing Alleluia!,"Through poetry, this book tells the story of Jesus, the king who came to earth as a tiny baby and grew up to tell God's promises to all people. A tone of celebration is carried through the book with the refrain, Sing alleluia, sing, sing, sing. When Jesus is arrested and put to death, the refrain is silenced, only to break out again when the women discover the empty tomb. For ages 3-7."
